File Name,Object Type,Title,Item Sequence,Parent ARK,Item ARK
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19460929_049.tif,Page,Page 49,49,ark:/21198/z14b548q,ark:/21198/z1m92wqh
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19460929_050.tif,Page,Page 50,50,ark:/21198/z14b548q,ark:/21198/z1gj252g
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19460929_051.tif,Page,Page 51,51,ark:/21198/z14b548q,ark:/21198/z1bs1d99
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19460929_052.tif,Page,Page 52,52,ark:/21198/z14b548q,ark:/21198/z1710nmb
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_001.tif,Page,Page 1,1,ark:/21198/z10p32wd,ark:/21198/z13b8m9s
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_002.tif,Page,Page 2,2,ark:/21198/z10p32wd,ark:/21198/z1zk83vx
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_003.tif,Page,Page 3,3,ark:/21198/z10p32wd,ark:/21198/z1tt7c2q
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_004.tif,Page,Page 4,4,ark:/21198/z10p32wd,ark:/21198/z1q26mb9
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_005.tif,Page,Page 5,5,ark:/21198/z10p32wd,ark:/21198/z1k95vn1
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_006.tif,Page,Page 6,6,ark:/21198/z10p32wd,ark:/21198/z1fj53z4
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_007.tif,Page,Page 7,7,ark:/21198/z10p32wd,ark:/21198/z19w32n4
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_008.tif,Page,Page 8,8,ark:/21198/z10p32wd,ark:/21198/z16429w8
Masters/othermasters/DEPbohemia/tiffs/ihc_bohemia_1946/ihc_bohemia_19461006_009.tif,Page,Page 9,9,ark:/21198/z10p32wd,ark:/21198/z12c1k7v
