"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Rights.rightsHolderName","Name.subject","Name.creator","Subject","Rights.servicesContact","Language","Type.genre","Name.repository","Rights.permission","Rights.publicationStatus","Name.recipient","Description.note","Title","Relation.isPartOf","Alt ID.local","Date.creation","Format.extent","Format.dimensions","Date.normalized","Description.abstract","AltTitle.other","Coverage.geographic","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Los Angeles Urban League Records, 1933-1945","ark:/21198/zz001bmv00","ark:/21198/zz001b3mnq","2","Completed","Work","laurbanleague/masters/21198-zz001bmv00_746402_master.tif","","","","","","","","","copyrighted","","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","Bunche, Ralph J. (Ralph Johnson), $d 1904-1971","African Americans--Social conditions|~|African Americans--Societies, etc.|~|Social surveys","","eng","letters (correspondence)","University of California, Los Angeles. $b Library Special Collections","Y","","Covington, Floyd C., $d 1901-1989","Digitization took place as part of the California Cultures Project.|~|Cover letter to Mr. Floyd C. Covington, executive director of the Los Angeles branch of the National Urban League, from Ralph Bunche (staff member, Carnegie-Myrdal Study of the Negro in America). Bunche introduces the Carnegie Corporation which is sponsoring the survey on the status of the Negro in American life. Bunche requests that Covington please take the time to answer the questionnaire.","Letter, 1939 November 2, Washington D.C. to Mr. Floyd C. Covington, Los Angeles, California","http://calcultures.cdlib.org","clusc_1_1_00020432a|~|uclamss_203_b2_f3_2","November 2, 1939","1 p.","27.3 x 21.5 cm.","1939-11-02","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bmv00","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001bmv00/manifest"
