Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject.descriptiveTopic,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015wn14,ark:/21198/zz000s2z5v,2,Completed,Work,,1,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015wn2n,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 1, Number 1",[1976],,,,1976,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015wn14/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0014sn4x,ark:/21198/zz000s2z5v,2,Completed,Work,,2,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0014sn5f,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 1, Number 6",[1977],,,,1977,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0014sn4x/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00152m8h,ark:/21198/zz000s2z5v,2,Completed,Work,,3,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152m91,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 3","May-June, 1978",,,,1978-05/1978-06,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00152m8h/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00152mjn,ark:/21198/zz000s2z5v,2,Completed,Work,,4,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152mk5,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 4","July-August, 1978",,,,1978-07/1978-08,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00152mjn/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00152ms8,ark:/21198/zz000s2z5v,2,Completed,Work,,5,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152mts,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 5","July-August, 1978",,,,1978-07/1978-08,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00152ms8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00152n1c,ark:/21198/zz000s2z5v,2,Completed,Work,,6,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00152n2w,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 6","July-August, 1978",,,,1978-07/1978-08,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00152n1c/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz00154982,ark:/21198/zz000s2z5v,2,Completed,Work,,7,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001549zd,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 3, Number 1","February, 1979",,,,1979-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00154982/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015499k,ark:/21198/zz000s2z5v,2,Completed,Work,,8,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154b50,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 3, Number 2","March, 1979",,,,1979-03,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015499k/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz001549b3,ark:/21198/zz000s2z5v,2,Completed,Work,,9,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154bf4,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 3, Number 3","May-June, 1979",,,,1979-05/1979-06,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001549b3/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz001549cm,ark:/21198/zz000s2z5v,2,Completed,Work,,10,,,paged,,SCWU Newsletter [newsletter],https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00154bvb,text,,copyrighted,Y,published,Los Angeles (Calif.),,,Southern California Women for Understanding,,Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles—Periodicals,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 3, Number 4","August-September, 1979",,,,1979-08/1979-09,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz001549cm/manifest
