Project Name,Item ARK,Parent ARK,viewingHint,Object Type,File Name,Item Sequence,Type.typeOfResource,Rights.copyrightStatus,Name.repository,Language,Illustrator,Subject,Alt ID.OPAC,Description.note,Date.normalized,Publisher.placeOfOrigin,Format.dimensions,Description.acquisitionHistory,AltTitle.other,Format.extent,Local identifier,Title,Date.creation,Publisher.publisherName,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Various Pamphlets from the History and Special Collections for the Sciences,ark:/21198/zz002b86t4,ark:/21198/z14f2v0q,paged,Work,,,text,pd,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,eng,"Groth, John, $d 1908-1988",Air conditioning -- History,6780644,"Cover title.|~|Approximate date range established from the year the A.C.R.M.A. was formed (1940) through its merger with the Refrigeration Equipment Manufacturers' Association (1953).|~|Imprint based on inkstamp on lower wrapper of UCLA Biomed copy: ""From Air Conditioning and Refrigeration Machinery Association, Southern Building, Washington 5 D.C.""",1940/1953,"[Washington, D.C.]",16 x 23 cm,aGatherin'; purchase; 31 August 2011.,Air conditioning,[16] p. : col. ill.,TH7687 .S887 1940,Story of Air Conditioning,[between 1940 and 1953?],[Air Conditioning and Refrigeration Machinery Association],missing,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002b86t4%2F2t05n535,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002b86t4/manifest
