Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject.descriptiveTopic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r900,ark:/21198/zz000s2z5v,2,Completed,Work,,1,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r91h,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"July, 1986","July, 1986",,,,1986-07,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r900/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r921,ark:/21198/zz000s2z5v,2,Completed,Work,,2,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r93j,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"September, 1986","September, 1986",,,,1986-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r921/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r942,ark:/21198/zz000s2z5v,2,Completed,Work,,3,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r95k,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"September, 1987","September, 1987",,,,1987-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r942/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r963,ark:/21198/zz000s2z5v,2,Completed,Work,,4,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r97m,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 8","August, 1988",,,,1988-08,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r963/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r9j8,ark:/21198/zz000s2z5v,2,Completed,Work,,5,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r9ks,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 9","September, 1988",,,,1988-09,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r9j8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r9qv,ark:/21198/zz000s2z5v,2,Completed,Work,,6,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r9rc,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 2, Number 11","November, 1988",,,,1988-11,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r9qv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015r9vx,ark:/21198/zz000s2z5v,2,Completed,Work,,7,,,individuals,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015r9wf,text,,copyrighted,Y,published,Los Angeles (Calif.)|~|Riverside County (Calif.)|~|San Bernardino County (Calif.)|~|Inland Empire (Calif.),,,Southern California Women for Understanding,Inland Voice [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"Volume 3, Number 3","March, 1989",,,,1989-03,,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015r9vx/manifest
