"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160ndk","ark:/21198/zz00160m5g","2","Completed","Page","scwu/images/masters/21198-zz00160ndk-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160ndk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160nf3","ark:/21198/zz00160m5g","2","Completed","Page","scwu/images/masters/21198-zz00160nf3-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160nf3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160ngm","ark:/21198/zz00160m5g","2","Completed","Page","scwu/images/masters/21198-zz00160ngm-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160ngm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160nh4","ark:/21198/zz00160m5g","2","Completed","Page","scwu/images/masters/21198-zz00160nh4-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160nh4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160p7g","ark:/21198/zz00160m60","2","Completed","Page","scwu/images/masters/21198-zz00160p7g-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160p7g"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160p80","ark:/21198/zz00160m60","2","Completed","Page","scwu/images/masters/21198-zz00160p80-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160p80"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160p9h","ark:/21198/zz00160m60","2","Completed","Page","scwu/images/masters/21198-zz00160p9h-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160p9h"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pb1","ark:/21198/zz00160m60","2","Completed","Page","scwu/images/masters/21198-zz00160pb1-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pb1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pcj","ark:/21198/zz00160m7h","2","Completed","Page","scwu/images/masters/21198-zz00160pcj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pcj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pd2","ark:/21198/zz00160m7h","2","Completed","Page","scwu/images/masters/21198-zz00160pd2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pd2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pfk","ark:/21198/zz00160m7h","2","Completed","Page","scwu/images/masters/21198-zz00160pfk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pfk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pg3","ark:/21198/zz00160m7h","2","Completed","Page","scwu/images/masters/21198-zz00160pg3-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pg3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160phm","ark:/21198/zz00160m81","2","Completed","Page","scwu/images/masters/21198-zz00160phm-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160phm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pj4","ark:/21198/zz00160m81","2","Completed","Page","scwu/images/masters/21198-zz00160pj4-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pj4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pkn","ark:/21198/zz00160m81","2","Completed","Page","scwu/images/masters/21198-zz00160pkn-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pkn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pm5","ark:/21198/zz00160m81","2","Completed","Page","scwu/images/masters/21198-zz00160pm5-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pm5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pr7","ark:/21198/zz00160m9j","2","Completed","Page","scwu/images/masters/21198-zz00160pr7-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pr7"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160psr","ark:/21198/zz00160m9j","2","Completed","Page","scwu/images/masters/21198-zz00160psr-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160psr"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pt8","ark:/21198/zz00160m9j","2","Completed","Page","scwu/images/masters/21198-zz00160pt8-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pt8"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pvs","ark:/21198/zz00160m9j","2","Completed","Page","scwu/images/masters/21198-zz00160pvs-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pvs"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pw9","ark:/21198/zz00160mb2","2","Completed","Page","scwu/images/masters/21198-zz00160pw9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pw9"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pxt","ark:/21198/zz00160mb2","2","Completed","Page","scwu/images/masters/21198-zz00160pxt-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pxt"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160pzb","ark:/21198/zz00160mb2","2","Completed","Page","scwu/images/masters/21198-zz00160pzb-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160pzb"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q0b","ark:/21198/zz00160mb2","2","Completed","Page","scwu/images/masters/21198-zz00160q0b-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q0b"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q1v","ark:/21198/zz00160mck","2","Completed","Page","scwu/images/masters/21198-zz00160q1v-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q1v"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q2c","ark:/21198/zz00160mck","2","Completed","Page","scwu/images/masters/21198-zz00160q2c-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q2c"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q3w","ark:/21198/zz00160mck","2","Completed","Page","scwu/images/masters/21198-zz00160q3w-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q3w"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q4d","ark:/21198/zz00160mck","2","Completed","Page","scwu/images/masters/21198-zz00160q4d-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q4d"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q5x","ark:/21198/zz00160md3","2","Completed","Page","scwu/images/masters/21198-zz00160q5x-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q5x"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q6f","ark:/21198/zz00160md3","2","Completed","Page","scwu/images/masters/21198-zz00160q6f-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q6f"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q7z","ark:/21198/zz00160md3","2","Completed","Page","scwu/images/masters/21198-zz00160q7z-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q7z"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q8g","ark:/21198/zz00160md3","2","Completed","Page","scwu/images/masters/21198-zz00160q8g-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q8g"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160q90","ark:/21198/zz00160mfm","2","Completed","Page","scwu/images/masters/21198-zz00160q90-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160q90"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qbh","ark:/21198/zz00160mfm","2","Completed","Page","scwu/images/masters/21198-zz00160qbh-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qbh"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qc1","ark:/21198/zz00160mfm","2","Completed","Page","scwu/images/masters/21198-zz00160qc1-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qc1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qdj","ark:/21198/zz00160mfm","2","Completed","Page","scwu/images/masters/21198-zz00160qdj-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qdj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qf2","ark:/21198/zz00160mg4","2","Completed","Page","scwu/images/masters/21198-zz00160qf2-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qf2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qgk","ark:/21198/zz00160mg4","2","Completed","Page","scwu/images/masters/21198-zz00160qgk-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qgk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qh3","ark:/21198/zz00160mg4","2","Completed","Page","scwu/images/masters/21198-zz00160qh3-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qh3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qjm","ark:/21198/zz00160mg4","2","Completed","Page","scwu/images/masters/21198-zz00160qjm-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qjm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qk4","ark:/21198/zz00160mhn","2","Completed","Page","scwu/images/masters/21198-zz00160qk4-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qk4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qmn","ark:/21198/zz00160mhn","2","Completed","Page","scwu/images/masters/21198-zz00160qmn-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qmn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00160qn5","ark:/21198/zz00160mhn","2","Completed","Page","scwu/images/masters/21198-zz00160qn5-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00160qn5"
