"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pb9","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pb9-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pb9",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pct","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pct-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pct",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pdb","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pdb-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pdb",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pfv","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pfv-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pfv",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pgc","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pgc-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pgc",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156phw","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156phw-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156phw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pjd","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pjd-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pjd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pkx","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pkx-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pkx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pmf","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pmf-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pmf",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00156pnz","ark:/21198/zz00156p9s","2","Completed","Page","scwu/images/masters/21198-zz00156pnz-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00156pnz",""
