"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Description.caption","Date.normalized","Description.abstract","Description.creation","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015563g","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz0015563g-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015563g",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155640","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz00155640-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155640",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015565h","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz0015565h-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015565h",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155661","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz00155661-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155661",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015567j","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz0015567j-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015567j",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz00155682","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz00155682-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00155682",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015569k","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz0015569k-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015569k",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556b3","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556b3-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556b3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556cm","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556cm-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556cm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556d4","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556d4-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556d4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556fn","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556fn-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556fn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556g5","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556g5-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556g5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556hp","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556hp-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556hp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz001556j6","ark:/21198/zz0015562z","2","Completed","Page","scwu/images/masters/21198-zz001556j6-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","ingested","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001556j6",""
