Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,viewingHint,Duplicate,Delete in Title,Subject.descriptiveTopic,Type.typeOfResource,Rights.copyrightStatus,Subject.conceptTopic,Personal or Corporate Name.sponsor,Subject.corporateName,"Subject.Jones, Marcia : local",Subject topic,Personal or Corporate Publisher.publisherName,Personal or Corporate Name.photographer,Personal or Corporate Name.designer,Name.creator,Personal or Corporate Name.printer,Personal or Corporate Name.conceptor,Personal or Corporate Name.artist,Personal or Corporate Author,Personal or Corporate Name.musician,Personal or Corporate Name.funder,Personal or Corporate Name.other,Personal or Corporate Rights.rightsHolderName,Personal or Corporate Name.writer,Personal or Corporate Name.repository,Personal or Corporate Editor,Language,Coverage.geographic,Personal or Corporate Name.actress,Personal or Corporate Name.artDirector,Type.genre,Personal or Corporate Name.publishingDirector,Rights.permission,Personal or Corporate Name.subject,Rights.servicesContact,Alternate Identifier.local,Title,Alternate Title.other,Description.note,Publisher.placeOfOrigin,Date.creation,Format.dimensions,Alternate Title.translated,Description.inscription,Alternate Title.inscribed,Alternate Title.descriptive,Date.normalized,Relation.hasVersion,Relation.derivedFrom,Description.abstract,Opac url,IIIF Manifest URL
AIDS Posters Collection,ark:/21198/zz0002m2hz,ark:/21198/zz0002ksb2,2,Completed,Work,,,individuals,,,,still image,pd_usfed,Communication and sex|~|Safe Sex|~|Condom use|~|Acquired Immunodeficiency Syndrome--prevention & control,Centers for Disease Control and Prevention (U.S.),,,,United States. Public Health Service,,,,,,,,,,,,,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,spa,United States,,,posters,,,,,US002,"Si él no tiene un condón, pídele que busque uno",,"Part of &quot;America responds to AIDS&quot; campaign. Picture of a young girl sitting on a chair.|~|Poster held by Louise M. Darling Biomedical Library. History & Special Collections, Collection no. 306, item US002.",United States,1989,58 X 41 cm. (23 x 16 in.),"If he doesn't have a condom, ask him to find one.","Additional poster text: No es lo más fácil de decir. Pero en estos tiempos, tienes que hacerlo. Los condones pueden protegerte, si los usas apropiadamente y cada vez que haces el amor. Si estás saliendo con alguien que no le gusta usar condones, háblale antes de hacer el amor. Dále tu opinión acerca de esto. Y ayudálo en esa situación incómoda. Pero si todaviá se niega a usarlos, preguntate si vale la pena correr el riesgo. America responde al SIDA.",,,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0002m2hz/manifest
