Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Subject.descriptiveTopic,Type.typeOfResource,Rights.copyrightStatus,Subject.conceptTopic,Name.sponsor,Subject.corporateName,"Subject.Jones, Marcia : local",Subject.otherTopic,Name.publisher,Name.photographer,Name.designer,Name.creator,Name.printer,Name.conceptor,Name.artist,Name.author,Name.musician,Name.funder,Name.other,Name.copyrightHolder,Name.writer,Name.repository,Name.editor,Language,Coverage.geographic,Name.actress,Name.artDirector,Type.genre,Name.publishingDirector,Rights.permission,Name.subject,Rights.servicesContact,Alternate Identifier.local,Title,Alternate Title.other,Description.note,Publisher.placeOfOrigin,Date.publication,Format.dimensions,Alternate Title.translated,Description.inscription,Alternate Title.inscribed,Alternate Title.descriptive,Date.normalized,Relation.hasVersion,Relation.derivedFrom,Description.abstract,Opac url
AIDS Posters Collection,ark:/21198/zz001zzpqc,ark:/21198/zz0002ksb2,2,Completed,Work,aidsposters/masters/21198-zz001zzpqc-1-master.tif,,,,,Angels|~|Condoms|~|Wings,still image,,Safe sex in AIDS prevention|~|Heaven|~|Safe Sex,,,,,Bundeszentrale für Gesundheitliche Aufklärung (Germany),,"Kolvenbach, Marcel|~|Meyer, Guido",,,,,,,,,,,Louise M. Darling Biomedical Library. History and Special Collections for the Sciences,,ger,Germany,,,posters,,,,,GW271,Wie im. 7. Himmel [inscribed],Mach's mit|~|Gib AIDS keine Chance,"Part of two public AIDS campaigns in Germany: Gib AIDS keine Chance [Don't give AIDS a chance], and Mach's mit [Join in].|~|A pink rolled up condom is depicted between two angel wings, as though flying in heaven.|~|Poster held by Louise M. Darling Biomedical Library. History & Special Collections, Collection no. 306, item GW271.",Köln,2006?,,As in 7th heaven,,,,2006,,,,
