Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Visibility,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Rights.servicesContact,Name.creator,Name.repository,Title,Thumbnail,Description.note,Format.extent,Opac url,Finding Aid URL,IIIF Manifest URL
Davis (Joseph Le Compte) Papers. Collection 476,ark:/21198/zz000s9bz6,ark:/21198/zz000s9bnj,2,Completed,Work,,private,,,,still image,,"Davis, Joseph Le Compte",,Birthday greeting card,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn2qtp,"Addressed ""To Slacko from George;"" includes black and white photograph of couple.",1 card,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000s9bz6/manifest
