"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_001.tif","Page","Page 1","1","ark:/21198/z1zw47bf","ark:/21198/z1ks9d7m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ks9d7m",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_002.tif","Page","Page 2","2","ark:/21198/z1zw47bf","ark:/21198/z1g18nf9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g18nf9",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_003.tif","Page","Page 3","3","ark:/21198/z1zw47bf","ark:/21198/z1b87wqk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b87wqk",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_004.tif","Page","Page 4","4","ark:/21198/z1zw47bf","ark:/21198/z16h7513","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h7513",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_005.tif","Page","Page 5","5","ark:/21198/z1zw47bf","ark:/21198/z12r6dbt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12r6dbt",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_006.tif","Page","Page 6","6","ark:/21198/z1zw47bf","ark:/21198/z1z34m9m","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z34m9m",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_007.tif","Page","Page 7","7","ark:/21198/z1zw47bf","ark:/21198/z1tb3vkw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tb3vkw",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_008.tif","Page","Page 8","8","ark:/21198/z1zw47bf","ark:/21198/z1pk33t3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk33t3",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_009.tif","Page","Page 9","9","ark:/21198/z1zw47bf","ark:/21198/z1jt2c1w","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jt2c1w",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_010.tif","Page","Page 10","10","ark:/21198/z1zw47bf","ark:/21198/z1f21m81","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21m81",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_011.tif","Page","Page 11","11","ark:/21198/z1zw47bf","ark:/21198/z1990vm6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1990vm6",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_012.tif","Page","Page 12","12","ark:/21198/z1zw47bf","ark:/21198/z15j03wv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j03wv",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_013.tif","Page","Page 13","13","ark:/21198/z1zw47bf","ark:/21198/z11v82mr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11v82mr",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_014.tif","Page","Page 14","14","ark:/21198/z1zw47bf","ark:/21198/z1x37k57","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x37k57",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_015.tif","Page","Page 15","15","ark:/21198/z1zw47bf","ark:/21198/z1sb6td2","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sb6td2",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_016.tif","Page","Page 16","16","ark:/21198/z1zw47bf","ark:/21198/z1nk62n8","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk62n8",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_017.tif","Page","Page 17","17","ark:/21198/z1zw47bf","ark:/21198/z1ht59xj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ht59xj",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_018.tif","Page","Page 18","18","ark:/21198/z1zw47bf","ark:/21198/z1d24k70","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d24k70",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194608_019.tif","Page","Page 19","19","ark:/21198/z1zw47bf","ark:/21198/z1893tjq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1893tjq",""
