"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_001.tif","Page","Page 1","1","ark:/21198/z1w69744","ark:/21198/z11z6rzs","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6rzs",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_002.tif","Page","Page 2","2","ark:/21198/z1w69744","ark:/21198/z1x668g6","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x668g6",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_003.tif","Page","Page 3","3","ark:/21198/z1w69744","ark:/21198/z1sf5hrg","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf5hrg",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_004.tif","Page","Page 4","4","ark:/21198/z1w69744","ark:/21198/z1np4s0q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np4s0q",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_005.tif","Page","Page 5","5","ark:/21198/z1w69744","ark:/21198/z1hx418c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx418c",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_006.tif","Page","Page 6","6","ark:/21198/z1w69744","ark:/21198/z1d8201k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d8201k",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_007.tif","Page","Page 7","7","ark:/21198/z1w69744","ark:/21198/z18h179v","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18h179v",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19360315_008.tif","Page","Page 8","8","ark:/21198/z1w69744","ark:/21198/z14r0gh7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0gh7",""
