"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_001.tif","Page","Page 1","1","ark:/21198/z12r6d1s","ark:/21198/z1516kkq","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1516kkq",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_002.tif","Page","Page 2","2","ark:/21198/z12r6d1s","ark:/21198/z1185txw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1185txw",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_003.tif","Page","Page 3","3","ark:/21198/z12r6d1s","ark:/21198/z1wh5bgf","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh5bgf",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_004.tif","Page","Page 4","4","ark:/21198/z12r6d1s","ark:/21198/z1rv3940","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rv3940",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_005.tif","Page","Page 5","5","ark:/21198/z12r6d1s","ark:/21198/z1n32jc4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n32jc4",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_006.tif","Page","Page 6","6","ark:/21198/z12r6d1s","ark:/21198/z1hb1snd","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb1snd",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_007.tif","Page","Page 7","7","ark:/21198/z12r6d1s","ark:/21198/z1ck11v5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck11v5",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19250409_008.tif","Page","Page 8","8","ark:/21198/z12r6d1s","ark:/21198/z17t093d","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t093d",""
