"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_001.tif","Page","Page 1","1","ark:/21198/z1km206t","ark:/21198/z1904rc7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904rc7",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_002.tif","Page","Page 2","2","ark:/21198/z1km206t","ark:/21198/z15740pb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15740pb",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_003.tif","Page","Page 3","3","ark:/21198/z1km206t","ark:/21198/z11k1zfv","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11k1zfv",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_004.tif","Page","Page 4","4","ark:/21198/z1km206t","ark:/21198/z1wt1fx3","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wt1fx3",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_005.tif","Page","Page 5","5","ark:/21198/z1km206t","ark:/21198/z1s20q63","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s20q63",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_006.tif","Page","Page 6","6","ark:/21198/z1km206t","ark:/21198/z1n89zdx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n89zdx",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_007.tif","Page","Page 7","7","ark:/21198/z1km206t","ark:/21198/z1hh96n4","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hh96n4",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_008.tif","Page","Page 8","8","ark:/21198/z1km206t","ark:/21198/z1cr8g0q","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr8g0q",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_009.tif","Page","Page 9","9","ark:/21198/z1km206t","ark:/21198/z1807q9r","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807q9r",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_194611_010.tif","Page","Page 10","10","ark:/21198/z1km206t","ark:/21198/z14b5nzw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14b5nzw",""
