"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_001.tif","Page","Page 1","1","ark:/21198/z1476z9f","ark:/21198/z1zs5hz5","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zs5hz5",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_002.tif","Page","Page 2","2","ark:/21198/z1476z9f","ark:/21198/z1v43gng","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v43gng",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_003.tif","Page","Page 3","3","ark:/21198/z1476z9f","ark:/21198/z1qc2r02","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qc2r02",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_004.tif","Page","Page 4","4","ark:/21198/z1476z9f","ark:/21198/z1km20bm","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km20bm",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_005.tif","Page","Page 5","5","ark:/21198/z1476z9f","ark:/21198/z1fv17j0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fv17j0",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_006.tif","Page","Page 6","6","ark:/21198/z1476z9f","ark:/21198/z1b30gtk","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b30gtk",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_007.tif","Page","Page 7","7","ark:/21198/z1476z9f","ark:/21198/z1699r1t","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1699r1t",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19280525_008.tif","Page","Page 8","8","ark:/21198/z1476z9f","ark:/21198/z12j909g","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12j909g",""
