"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_001.tif","Page","Page 1","1","ark:/21198/z19g8870","ark:/21198/z1jd7jbr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd7jbr",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_002.tif","Page","Page 2","2","ark:/21198/z19g8870","ark:/21198/z1dn6sm1","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6sm1",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_003.tif","Page","Page 3","3","ark:/21198/z19g8870","ark:/21198/z18w61wp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18w61wp",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_004.tif","Page","Page 4","4","ark:/21198/z19g8870","ark:/21198/z154595p","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz154595p",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_005.tif","Page","Page 5","5","ark:/21198/z19g8870","ark:/21198/z11g37tt","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g37tt",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_006.tif","Page","Page 6","6","ark:/21198/z19g8870","ark:/21198/z1wq2rc0","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq2rc0",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_007.tif","Page","Page 7","7","ark:/21198/z19g8870","ark:/21198/z1rz20kr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz20kr",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_008.tif","Page","Page 8","8","ark:/21198/z19g8870","ark:/21198/z1n617x7","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n617x7",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350116_009.tif","Page","Page 9","9","ark:/21198/z19g8870","ark:/21198/z1hf0h7c","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hf0h7c",""
