"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_001.tif","Page","Page 1","1","ark:/21198/z15q7hgt","ark:/21198/z1cn9rgn","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9rgn",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_002.tif","Page","Page 2","2","ark:/21198/z15q7hgt","ark:/21198/z17w90r9","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w90r9",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_003.tif","Page","Page 3","3","ark:/21198/z15q7hgt","ark:/21198/z1476zgp","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1476zgp",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_004.tif","Page","Page 4","4","ark:/21198/z15q7hgt","ark:/21198/z10g66rb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g66rb",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_005.tif","Page","Page 5","5","ark:/21198/z15q7hgt","ark:/21198/z1vq5q65","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5q65",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_006.tif","Page","Page 6","6","ark:/21198/z15q7hgt","ark:/21198/z1qz4zhw","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz4zhw",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_007.tif","Page","Page 7","7","ark:/21198/z15q7hgt","ark:/21198/z1m646vr","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m646vr",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19350210_008.tif","Page","Page 8","8","ark:/21198/z15q7hgt","ark:/21198/z1gf3g2j","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf3g2j",""
