"File Name","Object Type","Title","Item Sequence","Parent ARK","Item ARK","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_001.tif","Page","Page 1","1","ark:/21198/z11k1z4t","ark:/21198/z1q26mnb","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q26mnb",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_002.tif","Page","Page 2","2","ark:/21198/z11k1z4t","ark:/21198/z1k95w0x","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k95w0x",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_003.tif","Page","Page 3","3","ark:/21198/z11k1z4t","ark:/21198/z1fj548k","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fj548k",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_004.tif","Page","Page 4","4","ark:/21198/z11k1z4t","ark:/21198/z19s4cgz","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s4cgz",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_005.tif","Page","Page 5","5","ark:/21198/z11k1z4t","ark:/21198/z1613mrj","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613mrj",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_006.tif","Page","Page 6","6","ark:/21198/z11k1z4t","ark:/21198/z1282vzx","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1282vzx",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_007.tif","Page","Page 7","7","ark:/21198/z11k1z4t","ark:/21198/z1xh2ckc","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xh2ckc",""
"Masters/othermasters/DEPaccionsocialista/images/ihc_accionsocialista_19261010_008.tif","Page","Page 8","8","ark:/21198/z11k1z4t","ark:/21198/z1sv0b7x","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sv0b7x",""
