Object Type,Item ARK,Parent ARK,Parent ARK (Festerize),Title,STAGE URL,Local identifier,File Name,AltTitle.other,collection.physical,Contents note,Date.created,Date.normalized,Description.latitude,Description.longitude,Description.note,Format.dimensions,Format.extent,Format.medium,Type.typeOfResource,Genre,Language,Name.creator,Name.subject,Note,Place of origin,Publisher.publisherName,Repository,Statement of Responsibility,Rights.copyrightStatus,Rights.rightsHolderContact,Subject,Subject geographic,Subject temporal,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Work,ark:/21198/z1b00x4z,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 140,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1b00x4z,A1_Ramakatane_58_04,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0058_004.tif,,Ramakatane Archive (Lesotho National Museum),"Two young girls in confirmation outfits, hands clasped on chest, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Youth,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b00x4z,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b00x4z/manifest
Work,ark:/21198/z11z5wk4,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1400,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z11z5wk4,A15_Ramakatane_02_05,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0002_005.tif,,Ramakatane Archive (Lesotho National Museum),"Bare-chested man wearing unbuttoned sleeveless cardigan and sun hat standing with his arms folded and legs spread out, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z5wk4,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z5wk4/manifest
Work,ark:/21198/z1x65d5f,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1401,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1x65d5f,A15_Ramakatane_06_12,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0006_012.tif,,Ramakatane Archive (Lesotho National Museum),"Man in sunglasses dressed in a turtleneck and jeans seated with his jacket on his seat behind him and a stool in front of him, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x65d5f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x65d5f/manifest
Work,ark:/21198/z1sf4nfq,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1402,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1sf4nfq,A15_Ramakatane_07_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0007_011.tif,,Ramakatane Archive (Lesotho National Museum),"Man in snakeskin shirt pointing at a Meshu painting of mother and child on the wall, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sf4nfq,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf4nfq/manifest
Work,ark:/21198/z1np3wmn,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1403,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1np3wmn,A15_Ramakatane_32_08,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0032_008.tif,,Ramakatane Archive (Lesotho National Museum),"Smiling young woman in a striped top seated and facing towards man on a stool holding a seated dog by the head, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np3wmn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1np3wmn/manifest
Work,ark:/21198/z1hx34td,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1404,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1hx34td,A15_Ramakatane_32_16,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0032_016.tif,,Ramakatane Archive (Lesotho National Museum),"Man crossing arms with his friend and pointing at his watch for the camera standing with his friend's hand on his shoulder and his other hand held out, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx34td,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hx34td/manifest
Work,ark:/21198/z1d52d4v,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1405,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1d52d4v,A15_Ramakatane_35_02,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0035_002.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman with woollen plaits dressed in a striped sleeveless top  seated with her arms folded on her lap,  photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Youth,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1d52d4v,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d52d4v/manifest
Work,ark:/21198/z18d1ng1,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1406,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z18d1ng1,A15_Ramakatane_35_12,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0035_012.tif,,Ramakatane Archive (Lesotho National Museum),Woman with styled relaxed hair dressed in a stylish blouse and skirt and smiling at the camera photographed in Mr. M.T. Ramakatane's City Centre Studio,1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18d1ng1,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18d1ng1/manifest
Work,ark:/21198/z14q9m41,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1407,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z14q9m41,A15_Ramakatane_54_13,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0054_013.tif,,Ramakatane Archive (Lesotho National Museum),"Man in a polo shirt and suit seated, next to older man with a beard in a jacket facing him, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14q9m41,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14q9m41/manifest
Work,ark:/21198/z10z8vhn,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1408,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z10z8vhn,A15_Ramakatane_55_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0055_011.tif,,Ramakatane Archive (Lesotho National Museum),"Young girl in a poncho and shorts with knee length socks and a beanie standing next to flower display, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Girls,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z8vhn,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10z8vhn/manifest
Work,ark:/21198/z1w68c0m,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1409,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1w68c0m,A15_Ramakatane_59_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0059_003.tif,,Ramakatane Archive (Lesotho National Museum),"Two young girls in matching dresses and ribbons holding purses and standing with flower display between them, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Girls,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w68c0m,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w68c0m/manifest
Work,ark:/21198/z16705gh,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 141,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z16705gh,A1_Ramakatane_61_09,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0061_009.tif,,Ramakatane Archive (Lesotho National Museum),"Young Couples in western dress seated side by side with upper arms touching, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16705gh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16705gh/manifest
Work,ark:/21198/z1rf7m7f,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1410,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1rf7m7f,A15_Ramakatane_60_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0060_014.tif,,Ramakatane Archive (Lesotho National Museum),"Man in shorts with hand on his knee holding up a cigarette box with a cigarette loosely pressed between his lips, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rf7m7f,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rf7m7f/manifest
Work,ark:/21198/z1mp6vdc,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1411,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1mp6vdc,A15_Ramakatane_73_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0073_011.tif,,Ramakatane Archive (Lesotho National Museum),"Man and woman in spectacles standing with teenage girl in a beret and button up dress, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Families,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mp6vdc,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mp6vdc/manifest
Work,ark:/21198/z1gx63qg,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1412,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1gx63qg,A15_Ramakatane_74_01,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0074_001.tif,,Ramakatane Archive (Lesotho National Museum),"Young girl in a crochet dress seated and smiling, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Girls,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx63qg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gx63qg/manifest
Work,ark:/21198/z1c55c2c,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1413,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1c55c2c,A15_Ramakatane_88_08,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0088_008.tif,,Ramakatane Archive (Lesotho National Museum),"Woman with dangling round earrings and a stylish floral blouse seated with one hand held in another, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1c55c2c,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c55c2c/manifest
Work,ark:/21198/z17h39qh,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1414,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z17h39qh,A15_Ramakatane_95_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0095_011.tif,,Ramakatane Archive (Lesotho National Museum),"Woman  dressed in a bell bottom romper standing with a flower in her hand, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17h39qh,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h39qh/manifest
Work,ark:/21198/z13r2k23,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1415,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z13r2k23,A15_Ramakatane_96_10,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0096_010.tif,,Ramakatane Archive (Lesotho National Museum),"Woman with dangling round earrings and a stylish floral blouse seated with one hand held in another, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r2k23,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r2k23/manifest
Work,ark:/21198/z1001tbp,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1416,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1001tbp,A15_Ramakatane_101_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0101_003.tif,,Ramakatane Archive (Lesotho National Museum),"Man wearing warehouse overalls and bell bottom pants standing with one foot on a stool pointing in the distance, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1001tbp,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1001tbp/manifest
Work,ark:/21198/z1v719sg,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1417,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1v719sg,A15_Ramakatane_101_04,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0101_004.tif,,Ramakatane Archive (Lesotho National Museum),"Man wearing warehouse overalls and bell bottom pants seated holding overalls open in one hand and fist up in the other, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1v719sg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v719sg/manifest
Work,ark:/21198/z1qg0k1q,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1418,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1qg0k1q,A15_Ramakatane_103_17,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0103_017.tif,,Ramakatane Archive (Lesotho National Museum),"Man with sideburns and a moustache wearing spectacles and dressed in a turtleneck with stripes around the neck seated with his hands clasped between his legs, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Men,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qg0k1q,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qg0k1q/manifest
Work,ark:/21198/z1kp9tbw,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1419,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1kp9tbw,A15_Ramakatane_106_03,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0106_003.tif,,Ramakatane Archive (Lesotho National Museum),"Young woman in a wig and sunglasses dressed in a printed shirt and tight mini skirt seated with one leg crossed over the knee and hand, holding the bottom of her chair, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Youth,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kp9tbw,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kp9tbw/manifest
Work,ark:/21198/z12f9dr7,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 142,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z12f9dr7,A1_Ramakatane_62_09,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a1_0062_009.tif,,Ramakatane Archive (Lesotho National Museum),"Couples seated side by side in traditional blankets, with walking stick, cigarette in hand, and a traditional sunhat, photographed in Mr. M.T. Ramakatane's City Centre Studio",1968,1968,,,,6 x 6 cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Couples,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9dr7,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12f9dr7/manifest
Work,ark:/21198/z1g17s0r,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1420,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1g17s0r,A15_Ramakatane_107_09,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0107_009.tif,,Ramakatane Archive (Lesotho National Museum),"Woman dressed in print poncho and matching waist wrap with polkadot hat standing and gazing into the distance with a smile on her face, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g17s0r,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g17s0r/manifest
Work,ark:/21198/z1b871b9,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1421,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z1b871b9,A15_Ramakatane_108_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0108_011.tif,,Ramakatane Archive (Lesotho National Museum),"Woman dressed in a polo shirt and print mini skirt seated with  hands clasped on her lap, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b871b9,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b871b9/manifest
Work,ark:/21198/z16h68pg,ark:/21198/z12r5hwv|~|ark:/21198/z13b7wpn,ark:/21198/z12r5hwv,Ramakatane archive 1422,https://ursus-stage.library.ucla.edu/catalog/ark:/21198/z16h68pg,A15_Ramakatane_111_11,Masters/othermasters/MEAPmigration/ramakatanearchive/images/lnm_ramakatane_a15_0111_011.tif,,Ramakatane Archive (Lesotho National Museum),"Woman in a print summer dress and sun hat standing with one foot in front of another as if to walk and holding onto the top of purse strapped on her shoulder, photographed in Mr. M.T. Ramakatane's City Centre Studio",1973,1973,,,,6 x 6cm,1 negative,,still image,black-and-white photographs,,M.T. Ramakatane,,,,,Lesotho National Museum,The Photography Legacy Project lead the digitization of the Ramakatane Archive.,copyrighted,https://www.plparchive.com/contact/,Portrait photography|~|Vernacular photography|~|Independence|~|Women,Maseru (Lesotho)|~|Lesotho,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h68pg,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h68pg/manifest
