"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Type.genre","Name.repository","Name.author","Name.attributedTo","Name.translator","Name.commentator","Name.scribe","Name.creator","Name.compiler","Name.annotator","Language.language","Language.script","Name.calligrapher","Alternate Identifier.local","Title","Relation.rectoVerso","Source","Date.creation","Format.dimensions","Alternate Title.other","Description.abstract","Description.microfilm","Description.citation","Alternate Title.scriptArab","Description.physical","Relation.textDirection","Date.normalized","Description.note","Format.extent","Relation","Description.stamp","Relation.citation","Alternate Title.spine","Description.marks","Description.colophon","thumbnailImageName","masterImageName","Description.tableOfContents","JSON","Metadata Only","Conceptual Work","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq448","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_001.tif","1","","","","","","","pd","","","","","","","","","","","","","","","0013_001_001","Sharḥ Dīwān al-Mutanabbī: page 1","r","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_001.jpg","0013_001_001.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq448"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_001.tif"", ""Item Sequence"": ""1"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_001"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 1"", ""Relation.rectoVerso"": ""r"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_001.jpg"", ""masterImageName"": ""0013_001_001.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq448",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq45s","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_002.tif","2","","","","","","","pd","","","","","","","","","","","","","","","0013_001_002","Sharḥ Dīwān al-Mutanabbī: page 2","v","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_002.jpg","0013_001_002.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq45s"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_002.tif"", ""Item Sequence"": ""2"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_002"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 2"", ""Relation.rectoVerso"": ""v"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_002.jpg"", ""masterImageName"": ""0013_001_002.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq45s",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq469","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_003.tif","3","","","","","","","pd","","","","","","","","","","","","","","","0013_001_003","Sharḥ Dīwān al-Mutanabbī: page 3","r","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_003.jpg","0013_001_003.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq469"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_003.tif"", ""Item Sequence"": ""3"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_003"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 3"", ""Relation.rectoVerso"": ""r"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_003.jpg"", ""masterImageName"": ""0013_001_003.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq469",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq47t","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_004.tif","4","","","","","","","pd","","","","","","","","","","","","","","","0013_001_004","Sharḥ Dīwān al-Mutanabbī: page 4","v","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_004.jpg","0013_001_004.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq47t"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_004.tif"", ""Item Sequence"": ""4"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_004"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 4"", ""Relation.rectoVerso"": ""v"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_004.jpg"", ""masterImageName"": ""0013_001_004.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq47t",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq48b","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_005.tif","5","","","","","","","pd","","","","","","","","","","","","","","","0013_001_005","Sharḥ Dīwān al-Mutanabbī: page 5","r","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_005.jpg","0013_001_005.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq48b"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_005.tif"", ""Item Sequence"": ""5"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_005"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 5"", ""Relation.rectoVerso"": ""r"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_005.jpg"", ""masterImageName"": ""0013_001_005.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq48b",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq49v","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_006.tif","6","","","","","","","pd","","","","","","","","","","","","","","","0013_001_006","Sharḥ Dīwān al-Mutanabbī: page 6","v","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_006.jpg","0013_001_006.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq49v"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_006.tif"", ""Item Sequence"": ""6"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_006"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 6"", ""Relation.rectoVerso"": ""v"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_006.jpg"", ""masterImageName"": ""0013_001_006.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq49v",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq4bc","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_007.tif","7","","","","","","","pd","","","","","","","","","","","","","","","0013_001_007","Sharḥ Dīwān al-Mutanabbī: page 7","r","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_007.jpg","0013_001_007.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq4bc"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_007.tif"", ""Item Sequence"": ""7"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_007"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 7"", ""Relation.rectoVerso"": ""r"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_007.jpg"", ""masterImageName"": ""0013_001_007.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq4bc",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq4cw","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_008.tif","8","","","","","","","pd","","","","","","","","","","","","","","","0013_001_008","Sharḥ Dīwān al-Mutanabbī: page 8","v","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_008.jpg","0013_001_008.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq4cw"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_008.tif"", ""Item Sequence"": ""8"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_008"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 8"", ""Relation.rectoVerso"": ""v"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_008.jpg"", ""masterImageName"": ""0013_001_008.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq4cw",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq4dd","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_009.tif","9","","","","","","","pd","","","","","","","","","","","","","","","0013_001_009","Sharḥ Dīwān al-Mutanabbī: page 9","r","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_009.jpg","0013_001_009.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq4dd"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_009.tif"", ""Item Sequence"": ""9"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_009"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 9"", ""Relation.rectoVerso"": ""r"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_009.jpg"", ""masterImageName"": ""0013_001_009.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq4dd",""
"Minasian (Caro) Collection of Persian and Arabic Manuscripts","ark:/21198/zz000sq4fx","ark:/21198/zz000sq427","7","Completed","Page","minasian/masters/0013/0013_001_010.tif","10","","","","","","","pd","","","","","","","","","","","","","","","0013_001_010","Sharḥ Dīwān al-Mutanabbī: page 10","v","Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13","n.d.","20 x 14.5 cm.","","","","","","","","","","","","","","","","","0013_001_010.jpg","0013_001_010.tif","","['{""Project Name"": ""Minasian (Caro) Collection of Persian and Arabic Manuscripts"", ""Item ARK"": ""ark:/21198/zz000sq4fx"", ""Parent ARK"": ""ark:/21198/zz000sq427"", ""Item Status ID"": ""7"", ""Item Status"": ""Needs Review"", ""Object Type"": ""ChildWork"", ""File Name"": ""minasian/masters/0013/0013_001_010.tif"", ""Item Sequence"": ""10"", ""Duplicate"": """", ""Delete in Title"": """", ""viewingHint"": """", ""Text direction"": """", ""Visibility"": """", ""IIIF Range"": """", ""Rights.copyrightStatus"": ""pd"", ""Subject"": """", ""Type.genre"": """", ""Name.repository"": """", ""Name.author"": """", ""Name.attributedTo"": """", ""Name.translator"": """", ""Name.commentator"": """", ""Name.scribe"": """", ""Name.creator"": """", ""Name.compiler"": """", ""Name.annotator"": """", ""Language.language"": """", ""Language.script"": """", ""Name.calligrapher"": """", ""Alternate Identifier.local"": ""0013_001_010"", ""Title"": ""Sharhu0323 Du012bwu0101n al-Mutanabbu012b: page 10"", ""Relation.rectoVerso"": ""v"", ""Source"": ""Caro Minasian Collection of Persian and Arabic Manuscripts, box 3, 13"", ""Date.creation"": ""n.d."", ""Format.dimensions"": ""20 x 14.5 cm."", ""Alternate Title.other"": """", ""Description.abstract"": """", ""Description.microfilm"": """", ""Description.citation"": """", ""Alternate Title.scriptArab"": """", ""Description.physical"": """", ""Relation.textDirection"": """", ""Date.normalized"": """", ""Description.note"": """", ""Format.extent"": """", ""Relation"": """", ""Description.stamp"": """", ""Relation.citation"": """", ""Alternate Title.spine"": """", ""Description.marks"": """", ""Description.colophon"": """", ""thumbnailImageName"": ""0013_001_010.jpg"", ""masterImageName"": ""0013_001_010.tif""}']","","No","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz000sq4fx",""
