Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017qjfg,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qkn2,text,copyrighted,N,unpublished,Los Angeles (Calif.),,"Bennett, Paula",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Chapter on Emily Dickinson,"January 25, 1983",1983-01-25,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qjfg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkpk,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qm17,text,copyrighted,Y,unpublished,California,,"Faderman, Lillian",,"Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,,,Letter Regarding Manuscript,"February 5, 1983",1983-02-05,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkpk/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkq3,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qm4s,text,copyrighted,N,unpublished,,,,,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Writing Script for Scotch Verdict,"February 21, 1983",,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkq3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkrm,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qm59,text,copyrighted,N,unpublished,,,"Tucker, Hazel",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Congratulations on Recognition,"February 23, 1983",1983-02-23,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkrm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qks4,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qmr3,text,copyrighted,N,unpublished,,,"Reichtel, Anne",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Congratulations,"February 22, 1983",1983-02-22,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qks4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qktn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qnbc,text,copyrighted,N,unpublished,Los Angeles (Calif.)|~|Fresno (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Homosexuality--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Media Representation of Gays and Lesbians,"March 7, 1983",1983-03-07,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Item includes personal information (recipient's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qktn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkv5,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qncw,text,copyrighted,N,unpublished,Los Angeles (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Congratulations on Award,"January 25, 1983",1983-01-25,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkv5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkwp,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qndd,text,copyrighted,N,unpublished,,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Surpassing the Love of Men in Bookstore Display,"March 14, 1983",1983-03-14,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkwp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkx6,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qnjg,text,copyrighted,N,unpublished,Fresno (Calif.)|~|San Joaquin Valley (Calif.),,"Wilder, Jane",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Requesting Personal Materials for Special Collection,"March 17, 1983",1983-03-17,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkx6/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qkzq,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qnk0,text,copyrighted,N,unpublished,Fresno (Calif.),,"Bronzan, Bruce",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Congratulations on Receipt of Distinguished Professor Award,"March 18, 1983",1983-03-18,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qkzq/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qm0q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qnmh,text,copyrighted,N,unpublished,,,"Rich, Adrienne",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Thanks and Request for Copy of Paper,"March 21, 1983",1983-03-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qm0q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnn1,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp0p,text,copyrighted,N,unpublished,Fresno (Calif.),,"Haak, Harold H.",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Congratulations on Outstanding Professor Award,"April 13, 1983",1983-04-13,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnn1/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnpj,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp16,text,copyrighted,N,unpublished,Fresno (Calif.),,"Dilbeck, Nina",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter of Invitation to National Honor Society of Phi Kappa Phi,"April 15, 1983",1983-04-15,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnpj/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnq2,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp2q,text,copyrighted,N,unpublished,Fresno (Calif.),,"Lynch, Michael",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Review of Scotch Verdict,"June 30, 1983",1983-06-30,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnq2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnrk,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp4r,text,copyrighted,N,unpublished,Fresno (Calif.),,"Davidson, Sherwin",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Manuscript on Friendship Between Women,"June 30, 1983",1983-06-30,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (recipient's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnrk/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qns3,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp58,text,copyrighted,N,unpublished,,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Abstract of Panel Presentation,"March 21, 1983",1983-03-21,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qns3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qntm,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp79,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Amsterdam (The Netherlands),,,,"Faderman, Lillian",,,ger,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Faderman's Work,"July 12, 1983",1983-07-12,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qntm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnv4,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qp8t,text,copyrighted,N,unpublished,Rotterdam (Netherlands),,"Dekker, Rudolf",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Cross-Dressing Women in the Netherlands,"September 5, 1983",1983-09-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnv4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnwn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qq05,text,copyrighted,N,unpublished,,,"Bennett, Paula",,"Faderman, Lillian|~|Rich, Adrienne|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Dickinson Chapter,"March 21, 1983",1983-03-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnwn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnx5,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qq1p,text,copyrighted,N,unpublished,,,"Bennett, Paula",,"Faderman, Lillian|~|Rich, Adrienne",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Scotch Verdict and Work on Adrienne Rich,"September 22, 1983",1983-09-22,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnx5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qnzp,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qq26,text,copyrighted,N,unpublished,Fresno (Calif.),,"Stremple, John L.",,"Faderman, Lillian",,,eng,,Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Requesting Faderman's Presence at Fresno Board of Education Meeting,"September 23, 1983",1983-09-23,,need to obtain permission to publish from copyright holder (original author),,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qnzp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq3q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqfw,text,copyrighted,Y,unpublished,Fresno (Calif.),,"Faderman, Lillian",,,,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,,,Letter Regarding Attending Fresno Board of Education Meeting,"September 23, 1983",1983-09-23,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq3q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq47,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqgd,text,copyrighted,N,unpublished,Austin (Tx.),,"Ingram, Angela",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Promoting Scotch Verdict in Texas,"September 23, 1983",1983-09-23,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq47/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq5r,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqjf,text,copyrighted,N,unpublished,Fresno (Calif.),,"Stremple, John L.",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Inviting Faderman to Lunch with Fresno Board of Education,"October 3, 1983",1983-10-03,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq5r/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq68,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqkz,text,copyrighted,N,unpublished,Fresno (Calif.),,"Crompton, Louis",,"Faderman, Lillian|~|University of Nebraska--Lincoln",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Review of Scotch Verdict,"October 7, 1983",1983-10-07,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq68/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq7s,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqn0,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Chicago (Ill.),,"DiCaprio, Lisa",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Review of Scotch Verdict,"October 10, 1983",1983-10-10,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq7s/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq89,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqph,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Hamburg (Germany),,"Martin, Elke",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Translation of Scotch Verdict,"November 10, 1983",1983-11-10,,Rights.statementLocal: Item includes personal information (recipient's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq89/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qq9t,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqq1,text,copyrighted,N,unpublished,San Diego (Calif.),,"Dijkstra, Sandra",,"Faderman, Lillian|~|University of California, San Diego",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Announcement in UCSD Student Paper,"December 5, 1983",1983-12-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qq9t/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qqbb,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqrj,text,copyrighted,N,unpublished,New York (City) ,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Attending MLA Conference,"December 9, 1983",1983-12-09,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Original author unknown (first name: Virginia).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qqbb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qqcv,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqs2,text,copyrighted,N,unpublished,New York (City) ,,"Schwarz, Judith",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Conducting Women's and Lesbian History,"December 27, 1983",1983-12-27,,Rights.statementLocal: Item includes personal information (author's phone number).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qqcv/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qqdc,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqv3,text,copyrighted,N,unpublished,United States,,"Bennett, Paula",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding MLA Conference Sessions,"January 5, 1984",1984-01-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qqdc/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qqmg,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qqwm,text,copyrighted,N,unpublished,Fresno (Calif.)|~|Madera (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Gay Support Group,"January 10, 1984",1984-01-10,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qqmg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qqzn,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qr99,text,copyrighted,N,unpublished,Los Angeles (Calif.)|~|Fresno (Calif.)|~|Berkeley (Calif.) ,,"Halprin, Sara",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Film Screening,"January 4, 1984",1984-01-04,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qqzn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr0n,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qrcb,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Articles,"February 1, 1984",1984-02-01,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr0n/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr15,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qrdv,text,copyrighted,N,unpublished,Austin (Tx.),,"Kendall, Kathy",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Research and Fulbright Application,"February 2, 1984",1984-02-02,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr15/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr2p,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qrgw,text,copyrighted,N,unpublished,Fresno (Calif.),,"Manahan, Nancy, 1946- ",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History|~|Lesbians in literature--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Sources from Surpassing the Love of Men,"March 23, 1984",1984-03-23,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr2p/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr36,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qrhd,text,copyrighted,N,unpublished,United States|~|England,,"Kendall, Kathy",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman)|~|Lesbians--History,,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Research on English Women Playwrights,"April 24, 1984",1984-04-24,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr36/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr4q,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtc9,text,copyrighted,N,unpublished,San Diego (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Move to San Diego,"July 27, 1984",1984-07-27,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr4q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr57,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qthc,text,copyrighted,N,unpublished,California,,"Riebel, Suzan",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Meeting Faderman's Family,"January 10, 1984",1984-01-10,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr57/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017qr6r,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017qtjw,text,copyrighted,N,unpublished,Pasadena (Calif.),,"Horowitz, Sylvia",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Correspondence - Other (Faderman),,June L. Mazer Lesbian Archives,individuals,,private,,Letter Regarding Faderman's Interest in Yiddish,"October 1, 1986",1986-10-01,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017qr6r/manifest
