Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z19s3j1t,ark:/21198/z1bv9c3x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bv9c3x
ark:/21198/z19s3j1t,ark:/21198/z1738mfd,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1738mfd
ark:/21198/z19s3j1t,ark:/21198/z13f6k3z,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6k3z
ark:/21198/z19s3j1t,ark:/21198/z1zp62mn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp62mn
ark:/21198/z19s3j1t,ark:/21198/z1tx59xc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx59xc
ark:/21198/z19s3j1t,ark:/21198/z1q54k31,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54k31
ark:/21198/z19s3j1t,ark:/21198/z1kd3tbv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3tbv
ark:/21198/z19s3j1t,ark:/21198/z1fn32nz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn32nz
ark:/21198/z19s3j1t,ark:/21198/z19w2b10,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w2b10
ark:/21198/z19s3j1t,ark:/21198/z16708pf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16708pf
ark:/21198/z19s3j1t,ark:/21198/z12f9j01,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9j01
ark:/21198/z19s3j1t,ark:/21198/z1xp91ft,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp91ft
ark:/21198/z19s3j1t,ark:/21198/z1sx88n6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx88n6
ark:/21198/z19s3j1t,ark:/21198/z1p57hxs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p57hxs
ark:/21198/z19s3j1t,ark:/21198/z1jd6s7x,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jd6s7x
ark:/21198/z19s3j1t,ark:/21198/z1dn61j1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn61j1
ark:/21198/z19s3j1t,ark:/21198/z190408s,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz190408s
ark:/21198/z19s3j1t,ark:/21198/z15737kh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15737kh
ark:/21198/z19s3j1t,ark:/21198/z11g2gsw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11g2gsw
ark:/21198/z19s3j1t,ark:/21198/z1wq208j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq208j
ark:/21198/z19s3j1t,ark:/21198/z1rz17hc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0021.tif,Page,Page 21,21,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz17hc
ark:/21198/z19s3j1t,ark:/21198/z1n60gvv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0022.tif,Page,Page 22,22,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60gvv
ark:/21198/z19s3j1t,ark:/21198/z1hd9r6w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0023.tif,Page,Page 23,23,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9r6w
ark:/21198/z19s3j1t,ark:/21198/z1cr7pv1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0024.tif,Page,Page 24,24,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cr7pv1
ark:/21198/z19s3j1t,ark:/21198/z1806z5g,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0025.tif,Page,Page 25,25,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1806z5g
ark:/21198/z19s3j1t,ark:/21198/z14766c7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0026.tif,Page,Page 26,26,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14766c7
ark:/21198/z19s3j1t,ark:/21198/z10g5fkm,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0027.tif,Page,Page 27,27,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5fkm
ark:/21198/z19s3j1t,ark:/21198/z1vq4z3b,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0028.tif,Page,Page 28,28,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4z3b
ark:/21198/z19s3j1t,ark:/21198/z1qz46df,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0029.tif,Page,Page 29,29,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz46df
ark:/21198/z19s3j1t,ark:/21198/z1m63fsc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0030.tif,Page,Page 30,30,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63fsc
ark:/21198/z19s3j1t,ark:/21198/z1gj1dfx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0031.tif,Page,Page 31,31,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gj1dfx
ark:/21198/z19s3j1t,ark:/21198/z1bs0npr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0032.tif,Page,Page 32,32,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bs0npr
ark:/21198/z19s3j1t,ark:/21198/z1709wxb,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_ab0103_0033.tif,Page,Page 33,33,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709wxb
