Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z115694q,ark:/21198/z18s6ksx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18s6ksx
ark:/21198/z115694q,ark:/21198/z1515v3c,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1515v3c
ark:/21198/z115694q,ark:/21198/z11853dg,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11853dg
ark:/21198/z115694q,ark:/21198/z1wh4kxs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wh4kxs
ark:/21198/z115694q,ark:/21198/z1rr3v4k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr3v4k
ark:/21198/z115694q,ark:/21198/z1n31svx,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n31svx
ark:/21198/z115694q,ark:/21198/z1hb123j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hb123j
ark:/21198/z115694q,ark:/21198/z1ck09bc,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ck09bc
ark:/21198/z115694q,ark:/21198/z17s9jm3,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17s9jm3
ark:/21198/z115694q,ark:/21198/z1418szk,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1418szk
ark:/21198/z115694q,ark:/21198/z1088266,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1088266
ark:/21198/z115694q,ark:/21198/z1vh7jrz,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0124_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vh7jrz
