Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1544fms,ark:/21198/z1n60h1h,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n60h1h
ark:/21198/z1544fms,ark:/21198/z1hd9rbp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hd9rbp
ark:/21198/z1544fms,ark:/21198/z1cn90jf,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn90jf
ark:/21198/z1544fms,ark:/21198/z17w87s8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17w87s8
ark:/21198/z1544fms,ark:/21198/z14766h1,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14766h1
ark:/21198/z1544fms,ark:/21198/z10g5frv,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10g5frv
ark:/21198/z1544fms,ark:/21198/z1vq4z8k,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq4z8k
ark:/21198/z1544fms,ark:/21198/z1qz46kp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz46kp
ark:/21198/z1544fms,ark:/21198/z1m63fx5,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m63fx5
ark:/21198/z1544fms,ark:/21198/z1gf2q5d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gf2q5d
ark:/21198/z1544fms,ark:/21198/z1bp1zfp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp1zfp
ark:/21198/z1544fms,ark:/21198/z1709x2j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1709x2j
ark:/21198/z1544fms,ark:/21198/z137959r,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0013.tif,Page,Page 13,13,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz137959r
ark:/21198/z1544fms,ark:/21198/z1zg8nt2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0014.tif,Page,Page 14,14,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zg8nt2
ark:/21198/z1544fms,ark:/21198/z1tq7x5n,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0015.tif,Page,Page 15,15,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq7x5n
ark:/21198/z1544fms,ark:/21198/z1pz75f9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0016.tif,Page,Page 16,16,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz75f9
ark:/21198/z1544fms,ark:/21198/z1k66dqw,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0017.tif,Page,Page 17,17,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k66dqw
ark:/21198/z1544fms,ark:/21198/z1ff5nzq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0018.tif,Page,Page 18,18,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ff5nzq
ark:/21198/z1544fms,ark:/21198/z19s3mnq,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0019.tif,Page,Page 19,19,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19s3mnq
ark:/21198/z1544fms,ark:/21198/z1612vx9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_cch0129_0020.tif,Page,Page 20,20,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1612vx9
