Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z18648h0,ark:/21198/z13f6m58,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13f6m58
ark:/21198/z18648h0,ark:/21198/z1zp63nh,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1zp63nh
ark:/21198/z18648h0,ark:/21198/z1tx5bxs,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx5bxs
ark:/21198/z18648h0,ark:/21198/z1q54m3f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1q54m3f
ark:/21198/z18648h0,ark:/21198/z1kd3vb8,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kd3vb8
ark:/21198/z18648h0,ark:/21198/z1fn33pt,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fn33pt
ark:/21198/z18648h0,ark:/21198/z1b012bp,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1b012bp
ark:/21198/z18648h0,ark:/21198/z16709q9,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16709q9
ark:/21198/z18648h0,ark:/21198/z12f9k0f,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12f9k0f
ark:/21198/z18648h0,ark:/21198/z1xp92f7,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_t0107_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1xp92f7
