Parent ARK,Item ARK,File Name,Object Type,Title,Item Sequence,Bucketeer State,Thumbmail,IIIF Access URL
ark:/21198/z1253b83,ark:/21198/z11r8mdn,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0001.tif,Page,Page 1,1,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11r8mdn
ark:/21198/z1253b83,ark:/21198/z1x083w6,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0002.tif,Page,Page 2,2,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1x083w6
ark:/21198/z1253b83,ark:/21198/z1s77c5w,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0003.tif,Page,Page 3,3,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1s77c5w
ark:/21198/z1253b83,ark:/21198/z1ng6mh2,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0004.tif,Page,Page 4,4,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng6mh2
ark:/21198/z1253b83,ark:/21198/z1hq5vts,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0005.tif,Page,Page 5,5,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq5vts
ark:/21198/z1253b83,ark:/21198/z1cz543v,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0006.tif,Page,Page 6,6,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cz543v
ark:/21198/z1253b83,ark:/21198/z18932sr,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0007.tif,Page,Page 7,7,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18932sr
ark:/21198/z1253b83,ark:/21198/z14j2b0j,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0008.tif,Page,Page 8,8,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14j2b0j
ark:/21198/z1253b83,ark:/21198/z10s1k8t,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0009.tif,Page,Page 9,9,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10s1k8t
ark:/21198/z1253b83,ark:/21198/z1w112st,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0010.tif,Page,Page 10,10,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1w112st
ark:/21198/z1253b83,ark:/21198/z1r80b4d,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0011.tif,Page,Page 11,11,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1r80b4d
ark:/21198/z1253b83,ark:/21198/z1mg9kd4,Masters/othermasters/MEAPmigration/barbadosephemera/images/barb_eph_def0116_0012.tif,Page,Page 12,12,succeeded,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mg9kd4
