"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgxj/g060529q","ark:/21198/zz002gcgxj","","","Page","satellite/image/Shandong_DS1112-1070DF165_165_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgxj%2Fg060529q",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgxj/n042qq0b","ark:/21198/zz002gcgxj","","","Page","satellite/image/Shandong_DS1112-1070DF165_165_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgxj%2Fn042qq0b",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgxj/n4150s41","ark:/21198/zz002gcgxj","","","Page","satellite/image/Shandong_DS1112-1070DF165_165_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgxj%2Fn4150s41",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgxj/zd47tp5w","ark:/21198/zz002gcgxj","","","Page","satellite/image/Shandong_DS1112-1070DF165_165_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgxj%2Fzd47tp5w",""
