"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdhc/3s815t5c","ark:/21198/zz002gcdhc","","","Page","satellite/image/Northern_Shanxi_DS1105-2183DA077_77_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdhc%2F3s815t5c",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdhc/6f17t39z","ark:/21198/zz002gcdhc","","","Page","satellite/image/Northern_Shanxi_DS1105-2183DA077_77_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdhc%2F6f17t39z",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdhc/jk67kx7d","ark:/21198/zz002gcdhc","","","Page","satellite/image/Northern_Shanxi_DS1105-2183DA077_77_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdhc%2Fjk67kx7d",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdhc/sm25r49b","ark:/21198/zz002gcdhc","","","Page","satellite/image/Northern_Shanxi_DS1105-2183DA077_77_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdhc%2Fsm25r49b",""
