"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjz1/5146j889","ark:/21198/zz002gcjz1","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DF022_22_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjz1%2F5146j889",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjz1/d3096k4f","ark:/21198/zz002gcjz1","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DF022_22_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjz1%2Fd3096k4f",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjz1/x0839t15","ark:/21198/zz002gcjz1","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DF022_22_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjz1%2Fx0839t15",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjz1/xb47rg9q","ark:/21198/zz002gcjz1","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DF022_22_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjz1%2Fxb47rg9q",""
