"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjrx/bj17cj6t","ark:/21198/zz002gcjrx","","","Page","satellite/image/Southern_Shanxi_DS1108-1070DF042_42_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjrx%2Fbj17cj6t",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjrx/dq87v62r","ark:/21198/zz002gcjrx","","","Page","satellite/image/Southern_Shanxi_DS1108-1070DF042_42_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjrx%2Fdq87v62r",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjrx/gc79hh08","ark:/21198/zz002gcjrx","","","Page","satellite/image/Southern_Shanxi_DS1108-1070DF042_42_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjrx%2Fgc79hh08",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjrx/sc200k3q","ark:/21198/zz002gcjrx","","","Page","satellite/image/Southern_Shanxi_DS1108-1070DF042_42_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjrx%2Fsc200k3q",""
