"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/0233mc4r","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2F0233mc4r",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/6q66513b","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2F6q66513b",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/b273xr0f","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2Fb273xr0f",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckpc/dp50wv3x","ark:/21198/zz002gckpc","","","Page","satellite/image/Xi'an_Weishui_Valley_DS1114-1022DA057_57_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckpc%2Fdp50wv3x",""
