"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gccv2/14157q74","ark:/21198/zz002gccv2","","","Page","satellite/image/Liangzhu_DS1106-2086DA079_79_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gccv2%2F14157q74",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gccv2/6060p82f","ark:/21198/zz002gccv2","","","Page","satellite/image/Liangzhu_DS1106-2086DA079_79_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gccv2%2F6060p82f",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gccv2/rm34nd5z","ark:/21198/zz002gccv2","","","Page","satellite/image/Liangzhu_DS1106-2086DA079_79_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gccv2%2Frm34nd5z",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gccv2/sk60nf0q","ark:/21198/zz002gccv2","","","Page","satellite/image/Liangzhu_DS1106-2086DA079_79_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gccv2%2Fsk60nf0q",""
