"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch7p/9m42cf5p","ark:/21198/zz002gch7p","","","Page","satellite/image/Shandong_DS1112-2264DA024_24_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2F9m42cf5p",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch7p/fg757q4x","ark:/21198/zz002gch7p","","","Page","satellite/image/Shandong_DS1112-2264DA024_24_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2Ffg757q4x",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch7p/gm92cj4t","ark:/21198/zz002gch7p","","","Page","satellite/image/Shandong_DS1112-2264DA024_24_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2Fgm92cj4t",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gch7p/s099h10s","ark:/21198/zz002gch7p","","","Page","satellite/image/Shandong_DS1112-2264DA024_24_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gch7p%2Fs099h10s",""
