"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckb6/36977g50","ark:/21198/zz002gckb6","","","Page","satellite/image/Suzhou_DS1105-2231DA085_85_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckb6%2F36977g50",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckb6/8w83ng7x","ark:/21198/zz002gckb6","","","Page","satellite/image/Suzhou_DS1105-2231DA085_85_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckb6%2F8w83ng7x",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckb6/k2897f3s","ark:/21198/zz002gckb6","","","Page","satellite/image/Suzhou_DS1105-2231DA085_85_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckb6%2Fk2897f3s",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gckb6/rw450h4j","ark:/21198/zz002gckb6","","","Page","satellite/image/Suzhou_DS1105-2231DA085_85_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gckb6%2Frw450h4j",""
