"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgc8/7r38mm4s","ark:/21198/zz002gcgc8","","","Page","satellite/image/Shandong_DS1108-1054DF026_26_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgc8%2F7r38mm4s",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgc8/d769qg84","ark:/21198/zz002gcgc8","","","Page","satellite/image/Shandong_DS1108-1054DF026_26_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgc8%2Fd769qg84",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgc8/qs53f67t","ark:/21198/zz002gcgc8","","","Page","satellite/image/Shandong_DS1108-1054DF026_26_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgc8%2Fqs53f67t",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcgc8/tc23cx9k","ark:/21198/zz002gcgc8","","","Page","satellite/image/Shandong_DS1108-1054DF026_26_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcgc8%2Ftc23cx9k",""
