"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjw0/0120ck9x","ark:/21198/zz002gcjw0","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DA029_29_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjw0%2F0120ck9x",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjw0/gn971x0g","ark:/21198/zz002gcjw0","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DA029_29_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjw0%2Fgn971x0g",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjw0/sv028c71","ark:/21198/zz002gcjw0","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DA029_29_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjw0%2Fsv028c71",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjw0/v4963n2f","ark:/21198/zz002gcjw0","","","Page","satellite/image/Southern_Shanxi_DS1108-2135DA029_29_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjw0%2Fv4963n2f",""
