"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdqg/bt18k95c","ark:/21198/zz002gcdqg","","","Page","satellite/image/Northern_Shanxi_DS1106-1038DA237_237_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdqg%2Fbt18k95c",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdqg/gw24xv9t","ark:/21198/zz002gcdqg","","","Page","satellite/image/Northern_Shanxi_DS1106-1038DA237_237_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdqg%2Fgw24xv9t",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdqg/r913g663","ark:/21198/zz002gcdqg","","","Page","satellite/image/Northern_Shanxi_DS1106-1038DA237_237_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdqg%2Fr913g663",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcdqg/v143hg4c","ark:/21198/zz002gcdqg","","","Page","satellite/image/Northern_Shanxi_DS1106-1038DA237_237_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcdqg%2Fv143hg4c",""
