"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjmv/2m63x30k","ark:/21198/zz002gcjmv","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DA090_90_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjmv%2F2m63x30k",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjmv/3p42n765","ark:/21198/zz002gcjmv","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DA090_90_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjmv%2F3p42n765",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjmv/8467rh19","ark:/21198/zz002gcjmv","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DA090_90_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjmv%2F8467rh19",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjmv/9s61f48w","ark:/21198/zz002gcjmv","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DA090_90_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjmv%2F9s61f48w",""
