"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcddt/7m65r862","ark:/21198/zz002gcddt","","","Page","satellite/image/Northern_Shanxi_DS1102-2135DF099_99_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcddt%2F7m65r862",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcddt/gw26j24c","ark:/21198/zz002gcddt","","","Page","satellite/image/Northern_Shanxi_DS1102-2135DF099_99_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcddt%2Fgw26j24c",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcddt/nq02ct6z","ark:/21198/zz002gcddt","","","Page","satellite/image/Northern_Shanxi_DS1102-2135DF099_99_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcddt%2Fnq02ct6z",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcddt/qn51t154","ark:/21198/zz002gcddt","","","Page","satellite/image/Northern_Shanxi_DS1102-2135DF099_99_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcddt%2Fqn51t154",""
