"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjnc/3x26872j","ark:/21198/zz002gcjnc","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DF089_89_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjnc%2F3x26872j",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjnc/5738mz1g","ark:/21198/zz002gcjnc","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DF089_89_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjnc%2F5738mz1g",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjnc/7x14c235","ark:/21198/zz002gcjnc","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DF089_89_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjnc%2F7x14c235",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjnc/gx34j626","ark:/21198/zz002gcjnc","","","Page","satellite/image/Southern_Shanxi_DS1105-2183DF089_89_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjnc%2Fgx34j626",""
