"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gck85/3n631q1d","ark:/21198/zz002gck85","","","Page","satellite/image/Southern_Shanxi_DS1116-2248DF018_18_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck85%2F3n631q1d",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gck85/5b93xc7s","ark:/21198/zz002gck85","","","Page","satellite/image/Southern_Shanxi_DS1116-2248DF018_18_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck85%2F5b93xc7s",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gck85/rt097j5n","ark:/21198/zz002gck85","","","Page","satellite/image/Southern_Shanxi_DS1116-2248DF018_18_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck85%2Frt097j5n",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gck85/t9958g19","ark:/21198/zz002gck85","","","Page","satellite/image/Southern_Shanxi_DS1116-2248DF018_18_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gck85%2Ft9958g19",""
