"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjc7/82211d7b","ark:/21198/zz002gcjc7","","","Page","satellite/image/Southern_Shanxi_DS1104-2135DA060_60_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjc7%2F82211d7b",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjc7/8x85g74x","ark:/21198/zz002gcjc7","","","Page","satellite/image/Southern_Shanxi_DS1104-2135DA060_60_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjc7%2F8x85g74x",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjc7/m4962n5h","ark:/21198/zz002gcjc7","","","Page","satellite/image/Southern_Shanxi_DS1104-2135DA060_60_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjc7%2Fm4962n5h",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjc7/nn776x06","ark:/21198/zz002gcjc7","","","Page","satellite/image/Southern_Shanxi_DS1104-2135DA060_60_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjc7%2Fnn776x06",""
