"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","iiif_access_url","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcj4m/08536057","ark:/21198/zz002gcj4m","","","Page","satellite/image/Southern_Shanxi_DS1102-2135DA125_125_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj4m%2F08536057",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcj4m/b618117b","ark:/21198/zz002gcj4m","","","Page","satellite/image/Southern_Shanxi_DS1102-2135DA125_125_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj4m%2Fb618117b",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcj4m/jt024s09","ark:/21198/zz002gcj4m","","","Page","satellite/image/Southern_Shanxi_DS1102-2135DA125_125_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj4m%2Fjt024s09",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcj4m/zw94702n","ark:/21198/zz002gcj4m","","","Page","satellite/image/Southern_Shanxi_DS1102-2135DA125_125_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcj4m%2Fzw94702n",""
