"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjh9/2g58v777","ark:/21198/zz002gcjh9","","","Page","satellite/image/Southern_Shanxi_DS1105-1038DA082_82_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjh9%2F2g58v777",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjh9/58983c8s","ark:/21198/zz002gcjh9","","","Page","satellite/image/Southern_Shanxi_DS1105-1038DA082_82_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjh9%2F58983c8s",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjh9/j658811j","ark:/21198/zz002gcjh9","","","Page","satellite/image/Southern_Shanxi_DS1105-1038DA082_82_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjh9%2Fj658811j",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcjh9/np638v6k","ark:/21198/zz002gcjh9","","","Page","satellite/image/Southern_Shanxi_DS1105-1038DA082_82_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcjh9%2Fnp638v6k",""
