"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","IIIF Access URL","Type.typeOfResource","Rights.copyrightStatus","Language","Description.note","Date.normalized","Date.creation","Title","Alt ID.local","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcd2n/8r26sd7n","ark:/21198/zz002gcd2n","","","Page","satellite/image/Luoyang_Region_DS1111-1063AA024_24_c.tif","3","","","","","","","","","","Page 3","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcd2n%2F8r26sd7n",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcd2n/97045g8q","ark:/21198/zz002gcd2n","","","Page","satellite/image/Luoyang_Region_DS1111-1063AA024_24_b.tif","2","","","","","","","","","","Page 2","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcd2n%2F97045g8q",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcd2n/gq18rw0q","ark:/21198/zz002gcd2n","","","Page","satellite/image/Luoyang_Region_DS1111-1063AA024_24_a.tif","1","","","","","","","","","","Page 1","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcd2n%2Fgq18rw0q",""
"UCLA East Asian Archaeology Corona Satellite Images Collection: 1960s-1970s","ark:/21198/zz002gcd2n/tj42521d","ark:/21198/zz002gcd2n","","","Page","satellite/image/Luoyang_Region_DS1111-1063AA024_24_d.tif","4","","","","","","","","","","Page 4","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002gcd2n%2Ftj42521d",""
