"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State"
"St Gall Manuscripts","ark:/21198/zz0028k4kr","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_001r.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4kr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4m8","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_001v.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4m8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4ns","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_002r.tif","3","","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","failed"
"St Gall Manuscripts","ark:/21198/zz0028k4p9","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_002v.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4p9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4qt","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_003r.tif","5","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4qt","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4rb","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_003v.tif","6","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4rb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4sv","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_004r.tif","7","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4sv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4tc","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_004v.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4tc","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4vw","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_005r.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4vw","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4wd","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_005v.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4wd","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4xx","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_006r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4xx","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k4zf","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_006v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k4zf","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k50f","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_007r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k50f","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k51z","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_007v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k51z","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k52g","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_008r.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k52g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k530","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_008v.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k530","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k54h","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_009r.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k54h","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k551","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_009v.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k551","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k56j","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_010r.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k56j","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k572","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_010v.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k572","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k58k","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_011r.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k58k","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k593","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_011v.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k593","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k5bm","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_012r.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k5bm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k5c4","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_012v.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k5c4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k5dn","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_013r.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k5dn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13r","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k5f5","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_013v.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k5f5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13v","","","","","","","","","","","","succeeded"
"St Gall Manuscripts","ark:/21198/zz0028k5gp","ark:/21198/zz00289pzk","2","Completed","Page","StGall/masters/karlsruhe_102/BLB_CodAugPerg_102_014r.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028k5gp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14r","","","","","","","","","","","","succeeded"
