"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Language","Subject","Name.repository","Name.creator","Title","Relation.rectoVerso","Date.creation","Relation.isPartOf","Alt ID.local","AltTitle.uniform","Description.note","Format.dimensions","Description.abstract","Coverage.geographic","Date.normalized","Publisher.placeOfOrigin","Format.medium","Publisher.publisherName","Relation.textDirection","Format.extent","Thumbnail","IIIF Manifest URL"
"Medieval and Renaissance Manuscripts","ark:/21198/zz002hgbtt","ark:/21198/zz0009gx4f","2","Completed","Work","","39","","","paged","","","","text","Scrolls (Visual works)","","eng","Manuscripts, Medieval","University of California, Los Angeles. Library. Department of Special Collections","","Rouse MS. 49. GENEALOGICAL ROLL CHRONICLE OF THE KINGS OF ENGLAND.","","XIVex","Richard H. and Mary A. Rouse Collection of Manuscripts. (Collection 360). Library Special Collections, Charles E. Young Research Library, University of California, Los Angeles.","Rouse MS 49","Richard and Mary Rouse Collection of Medieval and Renaissance Manuscripts","","24 x 297 cm (9.5 x 117 in.)","A genealogy of the kings of England beginning with Ethelbert (Egbert) and continuing through Richard II, accompanied by a text in Anglo-Norman. The roll begins with 9 lines of introductory text, followed by genealogical lines that run from Ethelbert (Egbert) through Richard II. The Norman dukes, beginning with Rollo, make their appearance in the left margin at the top of membrane III, parallel to Edward the Confessor. With William the Conqueror, the Norman line moves from the margins into the center of the roll. 	Because these rolls vary considerably in make-up and content, the text that accompanies the graphic genealogy is transcribed here, membrane by membrane.","","1400","England","","","","","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kk1s4","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002hgbtt/manifest"
