"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.typeOfResource","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.creator","Author","Rights.servicesContact","Language","Type.genre","Subject","Name.subject","Name.repository","Name.contributor","viewingHint","Text direction","Visibility","IIIF Range","Title","Date.normalized","Date.creation","Description.note","Description.inscription","Description.abstract","Bucketeer State","IIIF Access URL"
"Cruikshank (Margaret) Collection","ark:/21198/zz001bnbgf","ark:/21198/zz001bnbdd","2","Completed","Page","cruikshank/images/masters/21198-zz001bnbgf_747481_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbgf"
"Cruikshank (Margaret) Collection","ark:/21198/zz001bnbk0","ark:/21198/zz001bnbjg","2","Completed","Page","cruikshank/images/masters/21198-zz001bnbk0_747536_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbk0"
"Cruikshank (Margaret) Collection","ark:/21198/zz001bnbpj","ark:/21198/zz001bnbn1","2","Completed","Page","cruikshank/images/masters/21198-zz001bnbpj_747561_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbpj"
"Cruikshank (Margaret) Collection","ark:/21198/zz001bnbs3","ark:/21198/zz001bnbrk","2","Completed","Page","cruikshank/images/masters/21198-zz001bnbs3_747572_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbs3"
"Cruikshank (Margaret) Collection","ark:/21198/zz001bnbv4","ark:/21198/zz001bnbtm","2","Completed","Page","cruikshank/images/masters/21198-zz001bnbv4_747587_master.tif","1","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001bnbv4"
