"File Name","Item Sequence","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_017.tif","17","vii","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/rf63pv27","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Frf63pv27",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_018.tif","18","viii","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/z361dk5q","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fz361dk5q",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_019.tif","19","ix","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/k366wj5c","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fk366wj5c",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_020.tif","20","x","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/m8574s4q","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fm8574s4q",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_021.tif","21","xi","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/kw38b18z","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fkw38b18z",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_022.tif","22","xii","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/b6006w3s","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fb6006w3s",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_023.tif","23","xiii","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/s771nv2w","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fs771nv2w",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_024.tif","24","Ordre de tout L'ouvrage","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/wc64p29k","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fwc64p29k",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_025.tif","25","Avertissement","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/ck25d84d","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fck25d84d",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_026.tif","26","Avertissement cont.","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/bd72978m","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fbd72978m",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_027.tif","27","Dissertation o l'on traite de la Religion des Anglicans ou Epifcopaux","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/pv76649b","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fpv76649b",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_028.tif","28","Page 4 [printed as 2]","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/sm345887","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fsm345887",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_029.tif","29","Page 5","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/6322kf8x","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F6322kf8x",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_030.tif","30","Page 6","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/wk08jp29","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fwk08jp29",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_031.tif","31","Page 7","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/s443cg78","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fs443cg78",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_032.tif","32","Page 8","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/9061d66n","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F9061d66n",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_033.tif","33","Page 9","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/bj85m03b","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fbj85m03b",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_034.tif","34","Page 10","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/sm99jb61","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fsm99jb61",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_035.tif","35","Page 11","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/zf11hg76","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fzf11hg76",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_036.tif","36","Page 12","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/sc574f15","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fsc574f15",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_037.tif","37","Page 13","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/h882m226","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fh882m226",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_038.tif","38","Page 14","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/jm63x35t","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fjm63x35t",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_039.tif","39","Page 15","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/pw77w43t","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fpw77w43t",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_040.tif","40","Page 16","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/p2610p18","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fp2610p18",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_041.tif","41","Page 17","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/md08cv5d","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fmd08cv5d",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_042.tif","42","Page 18","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/g614hp1z","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fg614hp1z",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_043.tif","43","Page 19","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/r9598n03","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fr9598n03",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_044.tif","44","Page 20","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/k545md98","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fk545md98",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_045.tif","45","Page 21","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/x5593c59","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fx5593c59",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_046.tif","46","Page 22","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/c9031r31","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fc9031r31",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_047.tif","47","Page 23","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/zj87847s","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fzj87847s",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_048.tif","48","Page 24","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/6300vb66","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F6300vb66",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_049.tif","49","Page 25","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/0884z11z","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F0884z11z",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_050.tif","50","Page 26","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/t8850w1h","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Ft8850w1h",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_051.tif","51","Page 27","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/bf04cv88","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fbf04cv88",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_052.tif","52","Page 28","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/px593d13","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fpx593d13",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_053.tif","53","Page 29","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/kg43jz48","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fkg43jz48",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_054.tif","54","Page 30","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/vs11sh9q","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fvs11sh9q",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_055.tif","55","Page 31","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/8366cz20","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F8366cz20",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_056.tif","56","Page 32","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/k180cx3t","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fk180cx3t",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_057.tif","57","Page 33","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/1p96s798","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F1p96s798",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_058.tif","58","Page 34","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/4827xc6b","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F4827xc6b",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_059.tif","59","Page 35","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/bb78jf46","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fbb78jf46",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_060.tif","60","Page 36","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/q4850297","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fq4850297",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_061.tif","61","Page 37","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/0w01hz7n","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F0w01hz7n",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_062.tif","62","Page 38","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/cf43qc6f","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fcf43qc6f",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_063.tif","63","Page 39","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/03442k8d","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F03442k8d",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_064.tif","64","Page 40","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/82332q47","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F82332q47",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_065.tif","65","Page 41","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/6s74gx9v","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F6s74gx9v",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_066.tif","66","Page 42","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/53430h7j","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F53430h7j",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_067.tif","67","Page 43","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/2t111b7p","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F2t111b7p",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_068.tif","68","[blank]","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/xd33c76r","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fxd33c76r",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_069.tif","69","Title page, Dissertation qui renferme les usages et les ceremonies de L'eglise anglicane","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/h2389r6q","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fh2389r6q",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_070.tif","70","[blank]","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/1m53q91w","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F1m53q91w",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_071.tif","71","Dissertation qui renferme les usages et les ceremonies de L'eglise anglicane","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/zg16dq9g","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fzg16dq9g",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_072.tif","72","Page 48","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/5771kf0x","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F5771kf0x",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_073.tif","73","Page 49","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/5h76tw04","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F5h76tw04",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_074.tif","74","Page 50","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/5z324c1s","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F5z324c1s",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_075.tif","75","Page 51","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/qt623n4b","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fqt623n4b",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_076.tif","76","Page 52","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/rs75m44d","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Frs75m44d",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_077.tif","77","Page 53","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/2168r546","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F2168r546",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_078.tif","78","Page 54","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/pp03hg2f","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fpp03hg2f",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_079.tif","79","Page 55","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/rk11hv6b","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Frk11hv6b",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_080.tif","80","Page 56","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/v036466f","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fv036466f",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_081.tif","81","Page 57","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/s2520h8t","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fs2520h8t",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_082.tif","82","Page 58","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/0n61bp9j","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F0n61bp9j",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_083.tif","83","Page 59","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/qf80r406","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fqf80r406",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_084.tif","84","Page 60","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/3d27mk6j","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2F3d27mk6j",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_085.tif","85","Page 61","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/jd37s12p","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fjd37s12p",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_086.tif","86","Page 62","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/gb57s09n","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fgb57s09n",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_087.tif","87","Page 63","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/p1254b24","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fp1254b24",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_088.tif","88","Page 64","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/cg53nj39","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fcg53nj39",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_089.tif","89","Page 65","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/wn22763z","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fwn22763z",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_090.tif","90","Page 66","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/wr713s2h","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fwr713s2h",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_091.tif","91","Page 67","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/hm51kp60","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fhm51kp60",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_092.tif","92","Page 68","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/dh56gv9k","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fdh56gv9k",""
"picart/masters/fre_aju/fre_aju_v6/aju_picart_v06_093.tif","93","Page 69","","","ark:/21198/z1wq1x4j","ark:/21198/z1wq1x4j/j979027j","Page","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wq1x4j%2Fj979027j",""
