Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xf9t,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xf9t-1-master.tif,14,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,Southern California Women for Understanding,Photographs [SCWU],Lesbians—Services for—California—Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Closeup of Connexxus Sign in SCWU West Hollywood Office,"December, 1984",Rights.statementLocal: Photographer is unknown: orphan work?,,,1984-12,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xf9t,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xf9t/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj35,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj35-1-master.tif,15,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Mullen, Marge|~|Southern California Women for Understanding",Photographs [SCWU],Lesbians—Services for—California—Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Move to Shatto Place,"July 1, 1982",Rights.statementLocal: Photographer is unknown: orphan work?,,,1982-07-01,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj35,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj35/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj4p,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj4p-1-master.tif,13,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,Southern California Women for Understanding,Photographs [SCWU],Lesbians—Services for—California—Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,West Hollywood SCWU Office,"December, 1984",Rights.statementLocal: Photographer is unknown: orphan work?,,,1984-12,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj4p,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj4p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj56,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj56-1-master.tif,16,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Riddell, Myra",Photographs [SCWU],Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Myra's Office - First SCWU Mailing Address,"January, 1981",Rights.statementLocal: Photographer is unknown: orphan work?,,"Myra moved from her office in January, 1981.Not only was this office the SCWU mailing address and phone number for a long time, it was also the place where the original Steering Committee meetings were held.More: it was where many of the founders of SCWU first got their shit together - first heard of a lesbian community - first found a way to join it. And ever since, many of our most committed members come by way of Myra's conviction that we do more for each other than any other resource can possibly provide.",1981-01,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj56,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj56/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj6q,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj6q-1-master.tif,21,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Armstrong, Sally|~|Tupac, Judy",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Los Angeles/Valley Chapter Snapshot,1982,Rights.statementLocal: Photographer is unknown: orphan work?,,,1982,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj6q,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj6q/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj77,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj77-1-master.tif,22,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Collier, Ret",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,San Gabriel Valley Chapter Snapshot,1982,Rights.statementLocal: Photographer is unknown: orphan work?,,,1982,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj77,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj77/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj8r,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj8r-1-master.tif,23,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Collier, Ret|~|Anderson, Diane",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,San Gabriel Valley Chapter Snapshot,1982,Rights.statementLocal: Photographer is unknown: orphan work?,,,1982,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj8r,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj8r/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xj98,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xj98-1-master.tif,24,,,,,,,still image,,copyrighted,Y,published,Los Angeles (Calif.),,,"Mullen, Marge|~|Southern California Women for Understanding|~|Riddell, Myra|~|Doyle, Judi|~|Scarnagi, Renee|~|Christopher Street West Association|~|Prosser, Audrey|~|Ruby, Marty|~|Hargrove, Peggy|~|Simon, Robbi",Photographs [SCWU],Lesbians $z California $z Los Angeles|~|Lesbians—Services for—California—Los Angeles|~|Gay Pride Day,zxx,,,,,,June L. Mazer Lesbian Archives,Collage Poster,1981,,,,1981,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xj98,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xj98/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkcs,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkcs-1-master.tif,25,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Lyon, Phyllis|~|Riddell, Myra|~|Martin, Del",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Interview in Myra Ridell's Home,1982,Rights.statementLocal: Photographer is unknown: orphan work?,,,1982,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkcs,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkcs/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkd9,ark:/21198/zz000s2z5v,2,Completed,Work,,26,,,,,,,still image,,copyrighted,N,unknown,,,,"Costanza, Midge",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,Photograph of Midge Costanza,"May 5, 1977",Rights.statementLocal: Copyright is held by the White House. Need to obtain permission to publish.,,"Midge Costanza, Mistress of Ceremonies (Official White House Photograph)",1977-05-05,,,,,,missing,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkd9/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkft,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkft-1-master.tif,27,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Lyon, Phyllis|~|Martin, Del|~|Daughters of Bilitis",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,,1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkft,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkft/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkgb,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkgb-1-master.tif,29,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Harvey, Jeri Ann",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Reverend Jeri Ann Harvey, Pastor, Metropolitan Community Church in Los Angeles",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkgb,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkgb/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkhv,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkhv-1-master.tif,32,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Adam, Margie",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Margie Adam, entertaining as a personal tribute to Del and Phyllis",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkhv,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkhv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkjc,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkjc-1-master.tif,30,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Riddell, Myra",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Myra Riddell, Chair of SCWU",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkjc,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkjc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkkw,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkkw-1-master.tif,33,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Wolford, Susan",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,,1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkkw,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkkw/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkmd,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkmd-1-master.tif,31,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Price, Bo",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Bo Price, President of the Lesbian Caucus, National Women's Political Caucus",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkmd,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkmd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xknx,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xknx-1-master.tif,28,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Riddell, Myra|~|Costanza, Midge|~|Wolford, Susan|~|Gonzalez, Joyce",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Joyce Gonzalez in her white tux, chats with Midge. Susan begins to get ready at the podium; Larry Lyon, Chair of ACLU/GRC, is in foreground at the ACLU table.",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xknx,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xknx/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkpf,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkpf-1-master.tif,35,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Deiter, Newt|~|Lachs, Steve",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Steve Lachs, just appointed the first openly gay judge, talks to Newt Deiter.",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkpf,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkpf/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkqz,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkqz-1-master.tif,36,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Lyon, Phyllis|~|Martin, Del|~|Daughters of Bilitis|~|Price, Bo",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,Bo speaks,1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkqz,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkqz/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xkrg,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xkrg-1-master.tif,34,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,"Southern California Women for Understanding|~|Lyon, Phyllis|~|Martin, Del|~|Wachs, Joel|~|Daughters of Bilitis",Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Joel Wachs, Los Angeles City Council, with Del and Phyllis",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xkrg,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xkrg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015xks0,ark:/21198/zz000s2z5v,2,Completed,Work,scwu/images/masters/21198-zz0015xks0-1-master.tif,37,,,,,,,still image,,copyrighted,unknown,unpublished,Los Angeles (Calif.),Unknown,,Southern California Women for Understanding,Photographs [SCWU],Lesbians $z California $z Los Angeles,zxx,,,,,,June L. Mazer Lesbian Archives,First Lesbian Rights Award Dinner,"September 15, 1979","Rights.statementLocal: Note in file suggests that creator could be Dianna Woolley, Joan Longdon, or Bunny MacCulloch. Contact information for Woolley is available in file.",,"Far left, unknown; Bo Young, Sheldon Andelson, Dave Mixner, Peter Scott",1979-09-15,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015xks0,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015xks0/manifest
