"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z67v","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z67v-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z67v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z68c","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z68c-1-master.tif","12","","","","","","","","","","","","","","","","","","","","","","","","","Page 12","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z68c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z69w","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z69w-1-master.tif","13","","","","","","","","","","","","","","","","","","","","","","","","","Page 13","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z69w",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6bd","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6bd-1-master.tif","14","","","","","","","","","","","","","","","","","","","","","","","","","Page 14","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6bd",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6cx","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6cx-1-master.tif","15","","","","","","","","","","","","","","","","","","","","","","","","","Page 15","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6cx",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6df","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6df-1-master.tif","16","","","","","","","","","","","","","","","","","","","","","","","","","Page 16","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6df",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6fz","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6fz-1-master.tif","17","","","","","","","","","","","","","","","","","","","","","","","","","Page 17","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6fz",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6gg","ark:/21198/zz0015z3cg","2","Completed","Page","","18","","","","","","","","","","","","","","","","","","","","","","","","","Page 18","","","","","","","","","","","missing","",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6h0","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6h0-1-master.tif","19","","","","","","","","","","","","","","","","","","","","","","","","","Page 19","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6h0",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6jh","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6jh-1-master.tif","20","","","","","","","","","","","","","","","","","","","","","","","","","Page 20","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6jh",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6k1","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6k1-1-master.tif","21","","","","","","","","","","","","","","","","","","","","","","","","","Page 21","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6k1",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6mj","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6mj-1-master.tif","22","","","","","","","","","","","","","","","","","","","","","","","","","Page 22","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6mj",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6n2","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6n2-1-master.tif","23","","","","","","","","","","","","","","","","","","","","","","","","","Page 23","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6n2",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6pk","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6pk-1-master.tif","24","","","","","","","","","","","","","","","","","","","","","","","","","Page 24","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6pk",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6q3","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6q3-1-master.tif","25","","","","","","","","","","","","","","","","","","","","","","","","","Page 25","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6q3",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6rm","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6rm-1-master.tif","26","","","","","","","","","","","","","","","","","","","","","","","","","Page 26","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6rm",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6s4","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6s4-1-master.tif","27","","","","","","","","","","","","","","","","","","","","","","","","","Page 27","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6s4",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z6tn","ark:/21198/zz0015z3cg","2","Completed","Page","scwu/images/masters/21198-zz0015z6tn-1-master.tif","28","","","","","","","","","","","","","","","","","","","","","","","","","Page 28","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z6tn",""
