"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z717","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z717-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z717",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z72r","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z72r-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z72r",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z738","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z738-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z738",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z74s","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z74s-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z74s",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z759","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z759-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z759",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z76t","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z76t-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z76t",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z77b","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z77b-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z77b",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z78v","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z78v-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z78v",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z79c","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z79c-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z79c",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z7bw","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z7bw-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z7bw",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z7cd","ark:/21198/zz0015z70q","2","Completed","Page","scwu/images/masters/21198-zz0015z7cd-1-master.tif","11","","","","","","","","","","","","","","","","","","","","","","","","","Page 11","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z7cd",""
