"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1nn","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1nn-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1nn",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1p5","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1p5-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1p5",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1qp","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1qp-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1qp",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1r6","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1r6-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1r6",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1sq","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1sq-1-master.tif","5","","","","","","","","","","","","","","","","","","","","","","","","","Page 5","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1sq",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1t7","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1t7-1-master.tif","6","","","","","","","","","","","","","","","","","","","","","","","","","Page 6","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1t7",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1vr","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1vr-1-master.tif","7","","","","","","","","","","","","","","","","","","","","","","","","","Page 7","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1vr",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1w8","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1w8-1-master.tif","8","","","","","","","","","","","","","","","","","","","","","","","","","Page 8","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1w8",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1xs","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1xs-1-master.tif","9","","","","","","","","","","","","","","","","","","","","","","","","","Page 9","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1xs",""
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015z1z9","ark:/21198/zz0015z1m4","2","Completed","Page","scwu/images/masters/21198-zz0015z1z9-1-master.tif","10","","","","","","","","","","","","","","","","","","","","","","","","","Page 10","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015z1z9",""
