"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Rights.publicationStatus","Rights.permission","Name.subject","Coverage.geographic","Name.creator","Subject","Rights.publicationNote","Language","Type.genre","Author","Name.contributor","Name.correspondent","Name.repository","Rights.permissionNote","Name.photographer","Title","Date.creation","Date.publication","Description.note","Date.normalized","Description.caption","Description.abstract","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177x5c","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177x5c_499280_master.tif","1","","","","","","","","","copyrighted","unpublished","Y","","","Women Against Violence Against Women ","","","","","","","","","","","Page 1","June, 1977","1977-06","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177x5c",""
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177x6w","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177x6w_499283_master.tif","2","","","","","","private","","","copyrighted","published","N","","","","","","","","","","","","","","Page 2","September 20, 1976","","originally appeared in Psychology Today, republished in Ad Age","1976-09-20","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177x6w",""
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177x7d","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177x7d_499286_master.tif","3","","","","","","private","","","copyrighted","published","N","","","","","","","","","","","","","","Page 3","","1976","excerpt from the text Battered Wives by Del Martin","1976","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177x7d",""
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177x8x","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177x8x_499289_master.tif","4","","","","","","private","","","copyrighted","published","N","","","","","","","","","","","","","","Page 4","","1976","excerpt from the text Battered Wives by Del Martin","1976","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177x8x",""
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177x9f","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177x9f_499295_master.tif","5","","","","","","private","","","copyrighted","published","N","","","","","","","","","","","","","","Page 5","","1976","excerpt from Battered Wives by Del Martin","1976","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177x9f",""
"Women Against Violence Against Women (WAVAW) Collection","ark:/21198/zz00177xbz","ark:/21198/zz00177x19","2","Completed","Page","wavav/images/masters/21198-zz00177xbz_499298_master.tif","6","","","","","","private","","","copyrighted","unpublished","N","","","","","","","","","","","","","","Page 6","September 26, 1976","","need to obtain permission from copyright holder (original creator); contains personal information (author address)","1976-09-26","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00177xbz",""
