"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Rights.countryCreation","Rights.rightsHolderContact","Language","Name.creator","Name.subject","Name.repository","Relation.isPartOf","Format.extent","Title","Format.dimensions","Date.creation","Description.note","Alt ID.local","Format.medium","Coverage.geographic","Date.normalized","AltTitle.descriptive","Description.adminnote","AltTitle.other","Alt ID.url","AltTitle.uniform","Description.abstract","Opac URL","Finding Aid URL","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmxzq","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmxzq_2418161_master.tif","14","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","12 Bird's eye view of Curtain of Wall of Casemates - & of neutral ground - with approach by Landfort","","","[salt prints by Alfred Capel-Cure]","c94_022_v2_012","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmxzq",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz0q","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz0q_2418164_master.tif","15","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","13a Part of Bay of Gilbraltar looking S[outh].W[est]. from Flagstaff Montagu.","","","[salt prints by Alfred Capel-Cure]","c94_022_v2_013a","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz0q",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz17","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz17_2418170_master.tif","17","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","14 View of Rock - from our Garden 1852.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_014","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz17",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz2r","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz2r_2418173_master.tif","18","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","15 Our Summer House.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_015","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz2r",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz38","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz38_2418176_master.tif","20","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","16 The Garden 1852","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_016","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz38",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz4s","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz4s_2418179_master.tif","23","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","17a Part of the Bay","","","[holograph caption and salt print by Alfred Capel-cure]","c94_022_v2_017","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz4s",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz4s/ss35pq1s","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz4s_2418182_master.tif","24","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 1","","","[holograph caption and salt print by Alfred Capel-cure]","c94_022_v2_017","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz4s%2Fss35pq1s",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz59","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz59_2418185_master.tif","26","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","18 Slope of the Rock as scene from Whimper's Garden. 26. June. 1851.","","","[holograph captions and salt prints by Alfred Capel-Cure]","c94_022_v2_018","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz59",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz6t","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz6t_2418188_master.tif","27","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","19 My Beasts, 1 Feb 1852. Gibraltar","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_019","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz6t",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz7b","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz7b_2418191_master.tif","28","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","20 Candlesticks, Casemates, 1852","","","[holograph captions and saltprint by Alfred Capel-Cure]","c94_022_v2_020","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz7b",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz8v","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz8v_2418194_master.tif","29","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","21 Elton, Hume, Hanney Summer House. Gib[ralter], June, [18]52.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_021","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz8v",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmz9c","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmz9c_2418197_master.tif","30","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","22 ""Marsh"" -Feb[ruary]. 1852.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_022","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmz9c",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzbw","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzbw_2418200_master.tif","31","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","23a [Alfred Capel Cure. Gibralter 1852.]","","","[holograph captions and saltprint by Alfred Capel-Cure]","c94_022_v2_023a","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzbw",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzcd","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzcd_2418206_master.tif","33","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","24 Hen:VII1 Castle in Roscrea Baracks, April. 1852","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_024","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzcd",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzdx","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzdx_2418209_master.tif","34","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","25 Roscrea from Castle walls - April. 1853.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_025","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzdx",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzff","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzff_2418212_master.tif","35","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","26 Roscrea Castle, April 1853 From Castle-Wall.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_026","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzff",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzgz","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzgz_2418215_master.tif","36","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","27 Same view from the ground.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_027","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzgz",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzhg","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzhg_2418218_master.tif","38","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","28a Roscrea Castle From 13th Sergts. Garden - Single Lens","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_028a","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzhg",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzj0","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzj0_2418224_master.tif","40","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","29 [Two salt prints of Irish Setter (dog) no captions.]","","","[salt print by Alfred Capel-Cure]","c94_022_v2_029","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzj0",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzkh","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzkh_2418227_master.tif","41","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","30 Allen Cleary. Roscrea. April 1853.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_030","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzkh",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzm1","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzm1_2418230_master.tif","42","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","31 Crawley Cleary.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_031","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzm1",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmznj","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmznj_2418233_master.tif","43","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","32 Laborers. Roscrea - June [18]53.","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_032","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmznj",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzp2","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzp2_2418236_master.tif","44","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","33a Knight, June. [18]53. Roscrea. [no caption.]","","","[holograph captions and salt print by Alfred Capel-Cure]","c94_022_v2_033a","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzp2",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzqk","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzqk_2418253_master.tif","47","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","34 Barracks. Roscrea. June, 1853.","","","[Holograph caption and salt print by Alfred Capel-Cure]","c94_022_v2_034","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzqk",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzr3","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzr3_2418256_master.tif","48","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","35a Roscrea Castle, May 1853.","","","[salt print of ruins by Alfred Capel-Cure]","c94_022_v2_035a","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzr3",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzsm","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzsm_2418262_master.tif","50","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","36 Roscrea Round Tower Aug[ust]. 1853","","","[holograph caption and salt print by Alfred Capel-Cure]","c94_022_v2_036","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzsm",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmzt4","ark:/21198/zz002kmsgj","2","Completed","Page","photoalbum94/masters/21198-zz002kmzt4_2418265_master.tif","51","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","37 W[est] front St. Cronan's, Roscrea 1853.","","","[holograph caption and salt print by Alfred Capel-Cure]","c94_022_v2_037","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmzt4",""
