"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Thumbnail","Type.genre","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Subject","Rights.countryCreation","Rights.rightsHolderContact","Language","Name.creator","Name.subject","Name.repository","Relation.isPartOf","Format.extent","Title","Format.dimensions","Date.creation","Description.note","Alt ID.local","Format.medium","Coverage.geographic","Date.normalized","AltTitle.descriptive","Description.adminnote","AltTitle.other","Alt ID.url","AltTitle.uniform","Description.abstract","Opac URL","Finding Aid URL","Publisher.placeOfOrigin","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqgk","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqgk_2417540_master.tif","11","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 8 North Dome from Yosemite Valley.","","","Photograph of river in Yosemite Valley.FISKE 431","","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqgk",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqh3","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqh3_2417551_master.tif","12","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 9 Trail with man view of Three Brothers and Half Dome.","","","Photograph of trail and man on it with view of Three Brothers and Half Dome. [handwritten on photograph]FISKE 404","","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqh3",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqjm","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqjm_2417554_master.tif","13","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 10 El Capitan","","","River and base of mountains[handwritten on photograph]311 FISKE","","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqjm",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqk4","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqk4_2417557_master.tif","14","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 11 Sentinel Rock. Yosemite Valley.","","","Photograph from the middle of the valley in Yosemite.[handwritten on photograph]FISKE 354","","","","","","","","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqk4",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqmn","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqmn_2417560_master.tif","15","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 12 Half Dome and Glacier Point. Yosemite Valley.","","","Man standing on high cliff over Yosemite Valley.FISKE 357","uclalsc_94_015","","","","","","George_Fiske_Yosemite_015","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqmn",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqn5","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqn5_2417563_master.tif","16","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 13 Cathedral Spires. Yosemite Valley.","","","Landscapes at Yosemite.[Handwritten on photograph]FISKE 416","uclalsc_94_016","","","","","","George_Fiske_Yosemite_016","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqn5",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqpp","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqpp_2417566_master.tif","17","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 14 Cathedral Spires. Yosemite Valley.","","","Walking trail in Yosemite surrounded by forest.[Handwritten on photograph]FISKE #417","uclalsc_94_017","","","","","","George_Fiske_Yosemite_017","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqpp",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqq6","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqq6_2417569_master.tif","18","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 15 Yosemite Falls. Yosemite Valley.","","","Another shot of the same trial with a waterfall in Yosemite.FISKE 326","uclalsc_094_018","","","","","","George_Fiske_Yosemite_018","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqq6",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqrq","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqrq_2417572_master.tif","19","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 16 Mirror View of the Three Brothers, Yosemite Valley.","","","Mountains reflected in a body of water in Yosemite. [Handwritten on photograph]FISKE 315","uclalsc_94_019","","","","","","George_Fiske_Yosemite_019","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqrq",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqs7","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqs7_2417575_master.tif","20","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 17 Mirror View of Cathedral Rocks. Yosemite Valley.","","","Reflection of two-peaked mountain in Yosemite.[Handwritten on photograph]FISKE 316","George_Fiske_Yosemite_020","","","","","","uclalsc_94_020","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqs7",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqtr","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqtr_2417578_master.tif","21","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 18 Mirror View of El Capitan off the Merced River.","","","More reflections El Capitan in Yosemite Valley. [Handwritten on photograph]FISKE 367","George_Fiske_Yosemite_021","","","","","","uclalsc_94_021","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqtr",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqv8","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqv8_2417581_master.tif","22","","","","","","","","","","","","","","eng","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 19 Nevada Fall. Liberty Cap.","","","Half Dome and side of mountain in Yosemite. [Handwritten on photograph]FISKE 347","George_Fiske_Yosemite_022","","","","","","uclslsc_94_022","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqv8",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqws","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqws_2417584_master.tif","23","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 20 Nevada Falls. Yosemite Valley.","","","Clear shot of a waterfall in Yosemite.[Handwritten on photograph]FISKE 349","George_Fiske_yosemite_023","","","","","","Uclalsc_94_023","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqws",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqx9","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqx9_2417587_master.tif","24","","","","","","","","","","","","","","eng","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 21 Vernal Falls. Yosemite Valley.","","","Another shot of a waterfall leading into a fast moving river in Yosemite.[Handwritten on photograph]FISKE 341","George_Fiske_Yosemite_024","","","","","","uclalsc_94_024","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqx9",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmqzt","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmqzt_2417590_master.tif","25","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 22 Vernal Falls. Yosemite Valley.","","","Another waterfall during the winter snow in Yosemite.","George_Fiske_yosemite_025","","","","","","uclalsc_94_025","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmqzt",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr0t","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr0t_2417593_master.tif","26","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 23 Yosemite Valley wooded path.","","","Shot of heavily wooded path straight on in Yosemite. [Handwritten on photograph]FISKE 414","George_Fiske_Yosemite_026","","","","","","uclalsc_94_026","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr0t",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr1b","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr1b_2417596_master.tif","27","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 24 Tall single tree. Yosemite Valley.","","","Crossroads of several trails surrounded by trees in Yosemite.[Handwritten on photograph]FISKE 459","George_Fiske_Yosemite_027","","","","","","uclalsc_94_027","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr1b",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr2v","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr2v_2417599_master.tif","28","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 25 Tall split tree.","","","Shot of lone, tall tree surrounded by smaller ones.[Handwritten on photograph]457 FISKE","George_Fiske_Yosemite_028","","","","","","uclalsc_94_028","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr2v",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr3c","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr3c_2417602_master.tif","29","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 26 Tall tree.","","","Another shot of some of the largest trees in the landscapes at Yosemite.[Handwritten on photograph]458 FISKE","George_Fiske_Yosemite_029","","","","","","uclalsc_94_029","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr3c",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr4w","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr4w_2417605_master.tif","30","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 27 Tall tree.","","","Another shot of the trees in Yosemite.[Handwritten on photograph]456 FISKE","George_Fiske_Yosemite_030","","","","","","uclalsc_94_030","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr4w",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr5d","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr5d_2417608_master.tif","31","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 28 Women standing in front of Grizzly Giant in Mariposa Grove.","","","Woman standing near large tree in Yosemite forests.[Handwritten on photograph]FISKE 379","George_Fiske_Yosemite_031","","","","","","uclalsc_94_031","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr5d",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr6x","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr6x_2417611_master.tif","32","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 29 Grizzly Giant in Mariposa Grove.","","","Shot of a Grizzly Giant with a man and women at the base in Yosemite.","George_Fiske_Yosemite_032","","","","","","uclalsc_94_032","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr6x",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr7f","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr7f_2417614_master.tif","33","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 30 White Oak.","","","Shot of white oak surrounded by cattle.[Handwritten on photograph]FISKE 101","George_Fiske_Yosemite_033","","","","","","uclalsc_94_033","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr7f",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr8z","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr8z_2417617_master.tif","34","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 31 Live Oak.","","","Another shot of trees in the same area.[Handwritten on photograph]#20 FISKE","George_Fiske_Yosemite_034","","","","","","uclalsc_94_034","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr8z",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmr9g","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmr9g_2417620_master.tif","35","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 32 Man standing on Overhanging Rock, Glacier Point. Wawona tunnel tree and stage coach, Upper Mariposa Grove,","","","Two photographs1st photoraph: man standing on the edge of a cliff from a mountaintop[Handwritten on photograph]FISKE 3572nd photograph: stage coach traveling through a tunnel made through a tree.[Handwritten on photograph]FISKE 376","George_Fiske_Yosemite_035","","","","","","uclalsc_94_035","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmr9g",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmrb0","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmrb0_2417623_master.tif","36","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 33 Manitoiu, Colorado.","","","[caption]2000 Manitou, ColoradoPhotographer: Wheeler|~|Wheeler, Olin D. (Olin Dunbar), 1852-1925, photographer.","","","","","","","uclalsc_94_036","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmrb0",""
"Photo Album Collection.  Collection 94","ark:/21198/zz002kmrch","ark:/21198/zz002kmq3w","2","Completed","Page","photoalbum94/masters/21198-zz002kmrch_2417631_master.tif","37","","","","","","","","","","","","","","","","","","Photograph album collection (Collection 94). UCLA Library Special Collections, Charles E. Young Research Library.","","Page 34 Teachouts, near monument Park.","","","Shot of rock formation framing a home in the distance.[typed on photograph]2050. Teachouts, near monument Park Wheeler|~|Wheeler, Olin D. (Olin Dunbar), 1852-1925, photographer.","","","","","","","uclalsc_94_037","","","","https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=4233582","https://oac.cdlib.org/findaid/ark:/13030/kt6489s0cc/","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002kmrch",""
