"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz00294gjn","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0001r.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gjn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gk5","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0001v.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gk5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 1v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gmp","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0002r.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gmp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gn6","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0002v.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gn6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 2v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gpq","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0003r.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gpq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gq7","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0003v.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gq7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 3v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294grr","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0004r.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294grr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gs8","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0004v.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gs8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 4v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gts","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0005r.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gts","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gv9","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0005v.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gv9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 5v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gwt","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0006r.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gwt","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gxb","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0006v.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gxb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 6v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294gzv","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0007r.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294gzv","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h0v","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0007v.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h0v","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 7v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h1c","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0008r.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h1c","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h2w","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0008v.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h2w","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 8v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h3d","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0009r.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h3d","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h4x","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0009v.tif","28","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h4x","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 9v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h5f","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0010r.tif","29","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h5f","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h6z","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0010v.tif","30","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h6z","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 10v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h7g","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0011r.tif","31","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h7g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h80","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0011v.tif","32","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h80","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 11v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294h9h","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0012r.tif","33","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294h9h","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hb1","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0012v.tif","34","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hb1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 12v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hcj","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0013r.tif","35","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hcj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hd2","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0013v.tif","36","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hd2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 13v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hfk","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0014r.tif","37","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hfk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hg3","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0014v.tif","38","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hg3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 14v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hhm","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0015r.tif","39","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hhm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hj4","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0015v.tif","40","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hj4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 15v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hkn","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0016r.tif","41","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hkn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hm5","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0016v.tif","42","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hm5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 16v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hnp","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0017r.tif","43","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hnp","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hp6","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0017v.tif","44","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hp6","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 17v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hqq","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0018r.tif","45","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hqq","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hr7","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0018v.tif","46","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hr7","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 18v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hsr","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0019r.tif","47","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hsr","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294ht8","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0019v.tif","48","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294ht8","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 19v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hvs","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0020r.tif","49","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hvs","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hw9","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0020v.tif","50","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hw9","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 20v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hxt","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0021r.tif","51","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hxt","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294hzb","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0021v.tif","52","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294hzb","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 21v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j0b","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0022r.tif","53","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j0b","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j1v","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0022v.tif","54","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j1v","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 22v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j2c","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0023r.tif","55","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j2c","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 23r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j3w","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0023v.tif","56","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j3w","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 23v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j4d","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0024r.tif","57","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j4d","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 24r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j5x","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0024v.tif","58","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j5x","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 24v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j6f","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0025r.tif","59","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j6f","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 25r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j7z","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0025v.tif","60","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j7z","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 25v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j8g","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0026r.tif","61","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j8g","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 26r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294j90","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0026v.tif","62","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294j90","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 26v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jbh","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0027r.tif","63","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jbh","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 27r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jc1","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0027v.tif","64","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jc1","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 27v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jdj","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0028r.tif","65","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jdj","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 28r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jf2","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0028v.tif","66","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jf2","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 28v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jgk","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0029r.tif","67","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jgk","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 29r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jh3","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0029v.tif","68","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jh3","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 29v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jjm","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0030r.tif","69","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jjm","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 30r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jk4","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0030v.tif","70","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jk4","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 30v","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jmn","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0031r.tif","71","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jmn","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 31r","","","","","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz00294jn5","ark:/21198/zz00294gh4","2","Completed","Page","StGall/masters/leiden_vlq_005/UBLWHS_VLQ_5_0031v.tif","72","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz00294jn5","","","","","text","pd","","manuscripts (document genre)","","","","","","","f. 31v","","","","","","","","","","","","succeeded",""
