"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","IIIF Access URL","viewingHint","Text direction","Visibility","IIIF Range","Type.typeOfResource","Rights.copyrightStatus","Language","Type.genre","Subject.topic","Author","Name.subject","Name.annotator","Name.repository","Name.scribe","Title","Relation.rectoVerso","Relation.pageNumber","Relation.textDirection","Relation.isVersionOf","AltIdentifier.local","Description.contents","Date.creation","Format.dimensions","Format.extent","Description.note","Summary","Bucketeer State","IIIF Manifest URL"
"St Gall Manuscripts","ark:/21198/zz0026k8sz","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_front_cover.tif","1","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k8sz","","","","","","","","","","","","","","","Front cover","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000001","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k8v0","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_inside_front_cover.tif","2","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k8v0","","","","","","","","","","","","","","","Inside front cover","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000002","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k8wh","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p01.tif","3","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k8wh","","","","","","","","","","","","","","","First front flyleaf (recto)","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000002","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k8x1","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p02.tif","4","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k8x1","","","","","","","","","","","","","","","First front flyleaf (verso)","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000003","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k8zj","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p03.tif","8","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k8zj","","","","","","","","","","","","","","","Second front flyleaf (recto)","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000003","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k90j","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p04.tif","9","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k90j","","","","","","","","","","","","","","","Second front flyleaf (verso)","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000004","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k912","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p05.tif","10","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k912","","","","","","","","","","","","","","","f. 1r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000004","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k92k","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p06.tif","11","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k92k","","","","","","","","","","","","","","","f. 1v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000005","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k933","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p07.tif","12","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k933","","","","","","","","","","","","","","","f. 2r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000005","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k94m","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p08.tif","13","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k94m","","","","","","","","","","","","","","","f. 2v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000006","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k954","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p09.tif","14","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k954","","","","","","","","","","","","","","","f. 3r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000006","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k96n","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p10.tif","15","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k96n","","","","","","","","","","","","","","","f. 3v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000007","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k975","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p11.tif","16","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k975","","","","","","","","","","","","","","","f. 4r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000007","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k98p","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p12.tif","17","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k98p","","","","","","","","","","","","","","","f. 4v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000008","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k996","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p13.tif","18","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k996","","","","","","","","","","","","","","","f. 5r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000008","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9bq","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p14.tif","19","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9bq","","","","","","","","","","","","","","","f. 5v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000009","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9c7","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p15.tif","20","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9c7","","","","","","","","","","","","","","","f. 6r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000009","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9dr","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p16.tif","21","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9dr","","","","","","","","","","","","","","","f. 6v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000010","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9f8","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p17.tif","22","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9f8","","","","","","","","","","","","","","","f. 7r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000010","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9gs","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p18.tif","23","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9gs","","","","","","","","","","","","","","","f. 7v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000011","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9h9","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p19.tif","24","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9h9","","","","","","","","","","","","","","","f. 8r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000011","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9jt","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p20.tif","25","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9jt","","","","","","","","","","","","","","","f. 8v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000012","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9kb","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p21.tif","26","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9kb","","","","","","","","","","","","","","","f. 9r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000012","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9mv","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p22.tif","27","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9mv","","","","","","","","","","","","","","","f. 9v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000013","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9nc","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p23.tif","28","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9nc","","","","","","","","","","","","","","","f. 10r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000013","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9pw","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p24.tif","29","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9pw","","","","","","","","","","","","","","","f. 10v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000014","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9qd","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p25.tif","30","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9qd","","","","","","","","","","","","","","","f. 11r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000014","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9rx","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p26.tif","31","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9rx","","","","","","","","","","","","","","","f. 11v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000015","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9sf","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p27.tif","32","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9sf","","","","","","","","","","","","","","","f. 12r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000015","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9tz","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p28.tif","33","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9tz","","","","","","","","","","","","","","","f. 12v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000016","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9vg","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p29.tif","34","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9vg","","","","","","","","","","","","","","","f. 13r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000016","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9w0","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p30.tif","35","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9w0","","","","","","","","","","","","","","","f. 13v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000017","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9xh","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p31.tif","36","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9xh","","","","","","","","","","","","","","","f. 14r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000017","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026k9z1","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p32.tif","37","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026k9z1","","","","","","","","","","","","","","","f. 14v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000018","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026kb01","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p33.tif","38","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026kb01","","","","","","","","","","","","","","","f. 15r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000018","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026kb1j","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p34.tif","39","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026kb1j","","","","","","","","","","","","","","","f. 15v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000019","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026kb22","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p35.tif","40","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026kb22","","","","","","","","","","","","","","","f. 16r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000019","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026kb3k","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p36.tif","41","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026kb3k","","","","","","","","","","","","","","","f. 16v","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000020","","","","","","","","succeeded",""
"St Gall Manuscripts","ark:/21198/zz0026kb43","ark:/21198/zz0026k8qx","2","Completed","Page","StGall/masters/254-helmst/254-helmst_p37.tif","42","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0026kb43","","","","","","","","","","","","","","","f. 17r","","","","http://diglib.hab.de/mss/254-helmst/start.htm?image=000020","","","","","","","","succeeded",""
