"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tk6g","ark:/21198/zz0028tk70","10","Completed with minimal metadata","Page","perse/image/21198-zz0028tk70_1947253_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tk70",""
"Perseguido, El","ark:/21198/zz0028tk6g","ark:/21198/zz0028tk8h","2","Completed","Page","perse/image/21198-zz0028tk8h_1947256_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tk8h",""
"Perseguido, El","ark:/21198/zz0028tk6g","ark:/21198/zz0028tk91","2","Completed","Page","perse/image/21198-zz0028tk91_1947259_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tk91",""
"Perseguido, El","ark:/21198/zz0028tk6g","ark:/21198/zz0028tkbj","2","Completed","Page","perse/image/21198-zz0028tkbj_1947262_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tkbj",""
