"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tnn5","ark:/21198/zz0028tnpp","2","Completed","Page","perse/image/21198-zz0028tnpp_1947448_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnpp",""
"Perseguido, El","ark:/21198/zz0028tnn5","ark:/21198/zz0028tnq6","2","Completed","Page","perse/image/21198-zz0028tnq6_1947452_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnq6",""
"Perseguido, El","ark:/21198/zz0028tnn5","ark:/21198/zz0028tnrq","2","Completed","Page","perse/image/21198-zz0028tnrq_1947457_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tnrq",""
"Perseguido, El","ark:/21198/zz0028tnn5","ark:/21198/zz0028tns7","2","Completed","Page","perse/image/21198-zz0028tns7_1947461_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tns7",""
