"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tt6v","ark:/21198/zz0028tt7c","2","Completed","Page","perse/image/21198-zz0028tt7c_1947785_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tt7c",""
"Perseguido, El","ark:/21198/zz0028tt6v","ark:/21198/zz0028tt8w","2","Completed","Page","perse/image/21198-zz0028tt8w_1947790_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tt8w",""
"Perseguido, El","ark:/21198/zz0028tt6v","ark:/21198/zz0028tt9d","2","Completed","Page","perse/image/21198-zz0028tt9d_1947794_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tt9d",""
"Perseguido, El","ark:/21198/zz0028tt6v","ark:/21198/zz0028ttbx","2","Completed","Page","perse/image/21198-zz0028ttbx_1947797_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028ttbx",""
