"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028tmzb","ark:/21198/zz0028tn0b","2","Completed","Page","perse/image/21198-zz0028tn0b_1947370_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tn0b",""
"Perseguido, El","ark:/21198/zz0028tmzb","ark:/21198/zz0028tn1v","2","Completed","Page","perse/image/21198-zz0028tn1v_1947374_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tn1v",""
"Perseguido, El","ark:/21198/zz0028tmzb","ark:/21198/zz0028tn2c","2","Completed","Page","perse/image/21198-zz0028tn2c_1947382_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tn2c",""
"Perseguido, El","ark:/21198/zz0028tmzb","ark:/21198/zz0028tn3w","2","Completed","Page","perse/image/21198-zz0028tn3w_1947385_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tn3w",""
