"Project Name","Parent ARK","Item ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Delete in Title","Type.typeOfResource","viewingHint","Text direction","Visibility","IIIF Range","Rights.copyrightStatus","Language","Rights.publicationStatus","Subject.conceptTopic","Type.genre","Title","Date.normalized","Date.creation","AltTitle.uniform","Alt ID.OPAC","Publisher.placeOfOrigin","Format.extent","Relation.isPartOf","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Perseguido, El","ark:/21198/zz0028txv4","ark:/21198/zz0028txwn","2","Completed","Page","perse/image/21198-zz0028txwn_1947973_master.tif","1","","","","","","","","pd","","published","","","page 1","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txwn",""
"Perseguido, El","ark:/21198/zz0028txv4","ark:/21198/zz0028txx5","2","Completed","Page","perse/image/21198-zz0028txx5_1947979_master.tif","2","","","","","","","","pd","","published","","","page 2","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txx5",""
"Perseguido, El","ark:/21198/zz0028txv4","ark:/21198/zz0028txzp","2","Completed","Page","perse/image/21198-zz0028txzp_1947983_master.tif","3","","","","","","","","pd","","published","","","page 3","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028txzp",""
"Perseguido, El","ark:/21198/zz0028txv4","ark:/21198/zz0028tz0p","2","Completed","Page","perse/image/21198-zz0028tz0p_1947988_master.tif","4","","","","","","","","pd","","published","","","page 4","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0028tz0p",""
